Node,Average Rescue Ratio,Average Risk Probability
0,0.0,1.0
1,0.0,1.0
2,0.0,1.0
3,0.0,1.0
4,0.0,1.0
5,0.0,1.0
6,0.0,1.0
7,0.0,0.9554964303970337
8,0.0,1.0
9,0.0,0.9998254776000977
10,0.0,1.0
11,0.0,1.0
12,0.0,1.0
13,0.012000000104308128,0.9992682337760925
14,0.0,0.9999970197677612
15,0.0,0.9333347082138062
16,0.0,0.9999942779541016
17,0.0,0.931786835193634
18,0.0,0.91563481092453
19,0.0,0.935588002204895
20,0.0,0.9999998807907104
21,0.0,1.0
22,0.0,0.9999991655349731
23,0.0,0.7652643918991089
24,0.006000000052154064,0.9999982714653015
25,0.0,0.9999961853027344
26,0.0,0.9909107089042664
27,0.0,0.9999970197677612
28,0.0059998794458806515,0.7665489912033081
29,0.0,0.07603655755519867
30,0.0,0.9999939203262329
31,0.0,0.9999970197677612
32,0.0,0.7615258097648621
33,0.006000000052154064,0.9999951124191284
34,0.0,0.9934393763542175
35,0.0,0.7536188364028931
36,0.0,0.23262353241443634
37,0.0,0.0012654863530769944
38,0.0,0.9999943971633911
39,0.0,0.9999760389328003
40,0.006000000052154064,0.999995231628418
41,0.0,0.5279072523117065
42,0.0,0.7534114718437195
43,0.0,0.9999998807907104
44,0.0,0.999963641166687
45,0.0,0.500420331954956
46,0.0,0.9944958686828613
47,0.005999098066240549,0.005694239865988493
48,0.0,0.48617783188819885
49,0.0,0.9999958276748657
50,0.0,0.685769259929657
51,0.0,0.756546676158905
52,0.0020353614818304777,0.4978984296321869
53,0.0,0.9999685287475586
54,0.0,0.9999927282333374
55,0.0,0.9999948740005493
56,0.0,0.713472843170166
57,0.006000000052154064,0.999995231628418
58,0.011999915353953838,0.7437512278556824
59,0.0,0.07796729356050491
60,0.0,0.9025972485542297
61,0.0,0.6488649845123291
62,0.002017220016568899,0.9999681711196899
63,0.006000000052154064,0.999824047088623
64,0.0,0.9999984502792358
65,0.0,0.9999998807907104
66,0.0,0.9999953508377075
