KDE Difference
59.77999510271473
15.8953090731224
56.389924308962826
169.95196855116697
43.61001458904753
18.270596477719195
18.270596477719195
68.71012454763078
68.71012454763078
86.07055171504166
18.05904598520579
11.237662556241034
