External_Assets,Lent_Funds,Borrowed_Funds,LMI,First_Order_Neighbor_Default_Rate,Basic_Default,Loan_Count_Number_of_Creditors,In_Degree_Centrality,Out_Degree_Centrality,Closeness_Centrality,Betweenness_Centrality,PageRank,Average_Indegree_of_In_Neighbors,y
1.0,1.0,1.0,0.004486837427614768,0.5087209302325582,0,305.0,0.8866279069767442,0.8691860465116279,0.8691860465116279,0.576165668752585,0.16696171792803569,0.023907551733405,1
0.626124540607692,0.07016554885673065,0.36676016883985557,-0.015605442755586153,0.4025157232704403,1,61.0,0.17732558139534885,0.436046511627907,0.5801040801495017,0.013683749074414883,0.013363878111815802,0.0957807041117979,1
0.3538174853770899,0.37591784761404545,0.4055563142035512,0.003234746845846767,0.5365853658536586,1,215.0,0.625,0.47674418604651164,0.5988171149930339,0.10318444968688578,0.07936443875685839,0.03301563095691956,1
0.39134013147678454,0.12116133616407855,0.18213021925853054,-0.0020824467070716507,0.5075757575757576,0,90.0,0.2616279069767442,0.27325581395348836,0.5156480712440015,0.008120801303944568,0.020392516574079013,0.06867030965391621,1
0.24603240333350587,0.12203298589514452,0.16598319130643194,-0.0011206846804878282,0.5234375,0,90.0,0.2616279069767442,0.2558139534883721,0.5095816233470133,0.007299074891500151,0.02038006692790317,0.06867030965391621,1
0.07065583104715566,0.24870029882567546,0.17799923359564127,0.013205090841363969,0.5681818181818182,0,158.0,0.45930232558139533,0.2761627906976744,0.5166732165148643,0.022950196517179368,0.047829541998708355,0.04345299854741647,1
0.0483565401935918,0.20355659161757692,0.17163928294386696,0.010430952512367753,0.5527950310559007,1,139.0,0.40406976744186046,0.2645348837209302,0.5125968992248062,0.01676630269386932,0.0390762446641969,0.04826040806698904,1
0.4199552720120089,0.008549796719050528,0.18770763155332487,-0.01667074986663685,0.35789473684210527,0,22.0,0.06395348837209303,0.27325581395348836,0.5156480712440015,0.0009082435712244603,0.005114437799520956,0.21997019374068555,1
0.13680314716082612,0.0636937174992225,0.1222191062203932,-0.0074696024253130405,0.42168674698795183,1,55.0,0.15988372093023256,0.1947674418604651,0.48942867779091664,0.0021709528073556245,0.012024540349403976,0.10456035767511178,1
0.12534810290387702,0.03544205097169904,0.05106185396752998,-0.00143919080692772,0.4583333333333333,0,36.0,0.10465116279069767,0.10465116279069767,0.46243172225440704,0.000287900557964979,0.007214812554333343,0.14335154826958105,0
0.031217971944717635,0.05299948633460225,0.06773937353601192,-0.0002506628831929954,0.4918032786885246,1,49.0,0.14244186046511628,0.11627906976744186,0.46574664499458196,0.0006967238577469883,0.010761423369773124,0.11515557042489127,1
0.045422640923443246,0.06214758545846772,0.06059825338819647,0.005524004386923746,0.5,1,52.0,0.1511627906976744,0.11337209302325581,0.46491346673877765,0.000747934314747668,0.011200803215988325,0.10907944514501891,1
1.5528754076297944e-07,0.016642814608068813,0.06938318527509142,-0.08371476445225633,0.391304347826087,1,27.0,0.07848837209302326,0.11918604651162791,0.46658281491378234,0.00019300027025500932,0.00594637869623412,0.18554948391013965,1
