Node,Initial Risk Probability,Best Risk Probability,Rescue Ratio
0,0.4299686849117279,0.40400174260139465,0.0
1,0.49056631326675415,0.47166329622268677,0.01159463170915842
2,0.21917065978050232,0.1723393350839615,0.02530130185186863
3,0.5084956884384155,0.49433353543281555,0.005732641089707613
4,0.4918403625488281,0.4742208421230316,0.0
5,0.4305145740509033,0.4054625928401947,0.012063175439834595
6,0.5045371055603027,0.49531248211860657,0.005588587839156389
7,0.5759026408195496,0.5723051428794861,0.0
8,0.6143296957015991,0.6115363240242004,0.010733861476182938
9,0.4755789339542389,0.4716808795928955,0.005463264416903257
10,0.6081030964851379,0.6063507795333862,0.0
11,0.6025505661964417,0.5997872948646545,0.005394554231315851
12,0.6448365449905396,0.6423540115356445,0.005264495965093374
13,0.47004351019859314,0.4671098589897156,0.005453550256788731
14,0.4304005205631256,0.4290013611316681,0.005367983598262072
15,0.3900104761123657,0.385104238986969,0.010834494605660439
16,0.5648871660232544,0.5608582496643066,0.0
17,0.5966439247131348,0.5966255068778992,0.0
18,0.41309380531311035,0.410454660654068,0.00549290468916297
19,0.5878704190254211,0.5801106691360474,0.010745834559202194
20,0.6106868982315063,0.6027601957321167,0.015912620350718498
21,0.2639089822769165,0.2591414153575897,0.00540494080632925
22,0.3063463568687439,0.30632609128952026,0.0
23,0.3966148793697357,0.39593902230262756,0.0
24,0.5490430593490601,0.5423396825790405,0.005445487797260284
25,0.6130566000938416,0.6086431741714478,0.005230721086263657
26,0.6009279489517212,0.5998668670654297,0.0
27,0.36524608731269836,0.3652428984642029,0.0
28,0.3199603259563446,0.30608972907066345,0.016429807990789413
29,0.5409356951713562,0.5338477492332458,0.005348620470613241
30,0.5494049191474915,0.5426871180534363,0.005428073462098837
31,0.31695646047592163,0.309879332780838,0.00548599986359477
32,0.4035657048225403,0.3910539150238037,0.010963467881083488
33,0.29225611686706543,0.29171010851860046,0.0
34,0.30025792121887207,0.2838941812515259,0.0054185581393539906
35,0.3650857210159302,0.36308595538139343,0.0
36,0.2732268273830414,0.2661947011947632,0.005455309059470892
37,0.28884658217430115,0.2683369219303131,0.005388395860791206
38,0.2765536904335022,0.2566566467285156,0.005432561971247196
39,0.2846119701862335,0.2845386266708374,0.0
40,0.33095768094062805,0.3061644434928894,0.005429673474282026
41,0.26251426339149475,0.23324476182460785,0.0051631745882332325
42,0.5889634490013123,0.5827071666717529,0.005244800820946693
43,0.3181496262550354,0.28949692845344543,0.01089317537844181
44,0.5692774057388306,0.569253146648407,0.0
45,0.2725306749343872,0.24601265788078308,0.005273842718452215
46,0.304231196641922,0.2881295382976532,0.005276286043226719
47,0.28324976563453674,0.28321972489356995,0.0
48,0.24531137943267822,0.2452351599931717,0.0
49,0.6121243834495544,0.612114429473877,0.0
50,0.31389644742012024,0.31389516592025757,0.0
51,0.2661254405975342,0.2446306049823761,0.010775098577141762
52,0.2600908577442169,0.22145314514636993,0.010511764325201511
53,0.2672201693058014,0.24723325669765472,0.005240040831267834
54,0.31908097863197327,0.2706635594367981,0.01055111363530159
55,0.2563401162624359,0.25631916522979736,0.0
56,0.23507314920425415,0.22142772376537323,0.0050829630345106125
57,0.23784349858760834,0.21461908519268036,0.010408693924546242
58,0.3072841763496399,0.30728113651275635,0.0
59,0.27403220534324646,0.2740021347999573,0.0
60,0.25138500332832336,0.2142593413591385,0.010453789494931698
61,0.5300096869468689,0.5299985408782959,0.0
62,0.26068100333213806,0.23207420110702515,0.005216214340180159
63,0.2725484371185303,0.27251672744750977,0.0
64,0.27927228808403015,0.27925196290016174,0.0
65,0.3089972734451294,0.260505735874176,0.02574857324361801
66,0.3469875156879425,0.32334938645362854,0.004823415074497461
67,0.32188349962234497,0.3218640983104706,0.0
68,0.3017839789390564,0.27332165837287903,0.00498197739943862
69,0.28876417875289917,0.24620825052261353,0.015087887644767761
70,0.29908671975135803,0.2581186294555664,0.009858530014753342
71,0.335711270570755,0.3357061445713043,0.0
72,0.33046969771385193,0.29791703820228577,0.004777615424245596
0,0.4299686849117279,0.4017205834388733,0.006250946782529354
1,0.49056631326675415,0.47534748911857605,0.0
2,0.21917065978050232,0.17275036871433258,0.006511246785521507
3,0.5084956884384155,0.4979497492313385,0.005818925332278013
4,0.4918403625488281,0.4776460826396942,0.0
5,0.4305145740509033,0.4032626152038574,0.012321898713707924
6,0.5045371055603027,0.49756547808647156,0.0
7,0.5759026408195496,0.5723279118537903,0.0
8,0.6143296957015991,0.6115801334381104,0.01087472215294838
9,0.4755789339542389,0.471682071685791,0.005542493890970945
10,0.6081030964851379,0.6057062745094299,0.005457669496536255
11,0.6025505661964417,0.5980030298233032,0.02187526598572731
12,0.6448365449905396,0.6445978283882141,0.0
13,0.47004351019859314,0.4675564169883728,0.0
