Node,Average Rescue Ratio,Average Risk Probability
0,0.0,2.725483467386214e-12
1,0.0,4.894357807927463e-09
2,0.0,6.644785416343169e-11
3,0.0,1.8875156456488185e-05
4,0.0,0.12869878113269806
5,0.0,0.4605937898159027
6,0.0,1.3330240911102464e-08
7,0.0,0.00015836306556593627
8,0.0,0.0003599447081796825
9,0.0,0.05929107591509819
10,0.0,0.08895254135131836
11,0.0,0.09960225969552994
12,0.0,1.0188540727540385e-05
13,0.0,0.09743902832269669
14,0.0,0.6274367570877075
15,0.0,0.07539640367031097
16,0.0,0.07873193919658661
17,0.0,0.060037363320589066
18,0.0,0.05470506101846695
19,0.0,0.11873974651098251
20,0.0,0.06161533668637276
21,0.0,0.057048529386520386
22,0.0,0.059187762439250946
23,0.0,0.4911835193634033
24,0.0,0.32316678762435913
25,0.0,0.2435954064130783
26,0.0,0.6370160579681396
27,0.0,0.10003547370433807
28,0.0,0.34030571579933167
29,0.0,0.09607233107089996
30,0.0,0.38119807839393616
31,0.0,0.5699182748794556
32,0.0,0.3111719489097595
33,0.07999997586011887,0.18861669301986694
34,0.0,0.4358854293823242
35,0.0,5.204721986729055e-09
36,0.07999999076128006,0.27131372690200806
37,0.0,0.09044383466243744
38,0.06400033086538315,0.25175291299819946
39,0.0,0.3959139287471771
40,0.0,0.6678866147994995
41,0.07999999076128006,0.17078644037246704
42,0.0,0.2175469696521759
43,0.0,0.0006810799823142588
44,0.0,0.14691010117530823
45,0.0,0.6129735708236694
46,0.0,0.6883996725082397
47,0.0,0.2259451150894165
48,0.0,0.11749013513326645
49,0.0,0.06650324165821075
50,0.07999999076128006,0.2706799805164337
51,0.0360000804066658,0.43505802750587463
52,0.0,0.45456457138061523
53,0.052000243216753006,0.28014591336250305
54,0.0,0.16860246658325195
55,0.07999921590089798,0.1354239135980606
56,0.0,0.235025092959404
57,0.048000164330005646,0.3872000575065613
58,0.07999999076128006,0.06883494555950165
59,0.0,0.11787807941436768
60,0.0,0.22380836308002472
61,0.0,0.3886154890060425
62,0.0,0.5250138640403748
63,0.07999999076128006,0.10087120532989502
64,0.07999999076128006,0.2450813353061676
65,0.0,0.13014595210552216
66,0.0,0.6653451323509216
67,0.07999999076128006,0.07590409368276596
68,0.07999999076128006,0.28435638546943665
69,0.0,0.11712894588708878
70,0.0,1.887518919829745e-05
