Node,Average Rescue Ratio,Average Risk Probability
0,0.0,0.3495442271232605
1,0.0,0.42513370513916016
2,0.0,0.15907759964466095
3,0.0,0.45556640625
4,0.0,0.43100103735923767
5,0.0,0.35369357466697693
6,0.0,0.46533098816871643
7,0.0,0.5159927010536194
8,0.0,0.5417017340660095
9,0.0,0.46084514260292053
10,0.0,0.5371154546737671
11,0.0,0.5353326797485352
12,0.0,0.5652955770492554
13,0.0,0.45874327421188354
14,0.0,0.4380050301551819
15,0.0,0.4168890416622162
16,0.0,0.5103074908256531
17,0.0,0.5414782762527466
18,0.0,0.4302429258823395
19,0.0,0.5318454504013062
20,0.0,0.5450379252433777
21,0.0,0.3454745411872864
22,0.0,0.36317920684814453
23,0.0,0.42437559366226196
24,0.0,0.5118196606636047
25,0.0,0.5477471947669983
26,0.0,0.5381940007209778
27,0.00478368392214179,0.42320936918258667
28,0.0,0.38552260398864746
29,0.0,0.5084227323532104
30,0.0,0.5123163461685181
31,0.0,0.38348907232284546
32,0.0,0.4334350526332855
33,0.0,0.3727748692035675
34,0.0,0.37527453899383545
35,0.0,0.4157501757144928
36,0.0,0.3546801507472992
37,0.005255722440779209,0.3616091310977936
38,0.0,0.3578978180885315
39,0.0,0.3564684987068176
40,0.0,0.395427405834198
41,0.04608038812875748,0.26696184277534485
42,0.0,0.5409570932388306
43,0.0,0.38689348101615906
44,0.0,0.5337918400764465
45,0.010227816179394722,0.3514900803565979
46,0.0,0.377731591463089
47,0.048594772815704346,0.2734476923942566
48,0.030470872297883034,0.29669806361198425
49,0.0,0.561664879322052
50,0.0440591461956501,0.3658362329006195
51,0.00519766379147768,0.3461536467075348
52,0.01603740267455578,0.33086922764778137
53,0.015089968219399452,0.33640116453170776
54,0.04162877798080444,0.31983405351638794
55,0.04475037381052971,0.28169453144073486
56,0.049654293805360794,0.2618224322795868
57,0.021995773538947105,0.30027973651885986
58,0.044063158333301544,0.34931689500808716
59,0.04892886057496071,0.2773374617099762
60,0.045446984469890594,0.2747129499912262
61,0.0,0.5252901911735535
62,0.03688706457614899,0.28518936038017273
63,0.048799291253089905,0.26140350103378296
64,0.03582382574677467,0.29623663425445557
65,0.04718223959207535,0.3159825801849365
66,0.04145563766360283,0.35346466302871704
67,0.047159723937511444,0.3096983730792999
68,0.04530396685004234,0.30426257848739624
69,0.04640915244817734,0.29668301343917847
70,0.04450104385614395,0.2996733486652374
71,0.04198891669511795,0.3236961364746094
72,0.04222346469759941,0.3151841461658478
