Node,Average Rescue Ratio,Average Risk Probability
0,0.0,0.00016395255806855857
1,0.0,1.878582400749451e-09
2,0.0,6.774519349774974e-22
3,0.0,2.6143649467513796e-09
4,0.0,5.471296162795625e-07
5,0.0,1.2413782675413376e-11
6,0.0,5.370002327254042e-07
7,0.0,5.370002327254042e-07
8,0.0,1.2361046630715578e-09
9,0.0,6.27516840268072e-07
10,0.0,2.6087229343829677e-05
11,0.0,1.2515663911472075e-05
12,0.0,0.00030955817783251405
13,0.0,0.00022721212008036673
14,0.0,0.00012351707846391946
15,0.0,0.0018169559771195054
16,0.0,0.0004734571557492018
17,0.0,0.0025576443877071142
18,0.0,3.636198380263522e-05
19,0.0,0.023173142224550247
20,0.0,0.0005603692261502147
21,0.00699999276548624,0.20626983046531677
22,0.0,0.5297901034355164
23,0.0,0.024929316714406013
24,0.0,0.00032972407643683255
25,0.047000981867313385,0.2327425181865692
26,0.0,1.2590249752975069e-05
27,0.0,0.000897215330041945
28,0.0,0.19377672672271729
29,0.0,3.2428011763840914e-05
30,0.038002680987119675,0.3362785279750824
31,0.0,4.6601468056906015e-05
32,0.04000095650553703,0.3400789201259613
33,0.0,0.0001618474634597078
34,0.04700104519724846,0.25919869542121887
35,0.0,0.2670101225376129
36,0.0069999792613089085,0.764370858669281
37,0.013999992981553078,0.5979057550430298
38,0.0,0.11839816719293594
39,0.0,0.0002481260453350842
40,0.0,0.42639145255088806
41,0.06999672949314117,0.0016905864467844367
42,0.0,0.00021445630409289151
43,0.0,3.2899926736718044e-05
44,0.0,2.4261091311927885e-05
45,0.0,0.0002835388877429068
46,0.06299756467342377,0.0867258757352829
47,0.06099965423345566,0.08712732046842575
48,0.0,0.00015624475781805813
49,0.06799890846014023,0.0008742907084524632
50,0.020999889820814133,0.6209720969200134
51,0.0,0.8351510763168335
52,0.0,3.924257271137321e-06
53,0.006999984383583069,0.784433901309967
54,0.04700089618563652,0.26572537422180176
55,0.0,0.00017976597882807255
56,0.0,9.430003410670906e-05
57,0.04899921640753746,0.26561373472213745
58,0.0,6.994495379331056e-06
59,0.007000000216066837,0.627937912940979
60,0.0,0.7010906338691711
61,0.006999995559453964,0.8264122009277344
62,0.0,9.487484931014478e-05
63,0.0,1.0508888408367056e-05
64,0.006999982055276632,0.8076523542404175
65,0.0,2.9717233701376244e-05
66,0.0,0.8289759755134583
67,0.0,5.3803582886757795e-06
68,0.0,1.6627051309114904e-06
69,0.05599932745099068,0.17484606802463531
70,0.0,2.5887761694320943e-06
71,0.04500255733728409,0.26574328541755676
72,0.0,1.426550625183154e-06
73,0.0,0.9597952961921692
74,0.0,3.4017703001154587e-06
75,0.0,2.6039833755930886e-06
76,0.006999997887760401,0.4536682963371277
77,0.0,3.4254912861797493e-06
78,0.0,0.9588397741317749
79,0.0,3.1481104088015854e-05
80,0.0,4.588455340126529e-05
81,0.0,0.0006042282329872251
82,0.0,0.00010112504241988063
83,0.03499966487288475,0.4452725946903229
84,0.0,0.9592774510383606
