Node,Average Rescue Ratio,Average Risk Probability
0,0.0,1.0
1,0.0,1.0
2,0.0,1.0
3,0.0,1.0
4,0.0,1.0
5,0.0,1.0
6,0.0,1.0
7,0.05699998140335083,0.9542137384414673
8,0.0,1.0
9,0.0,0.9998259544372559
10,0.0,1.0
11,0.0,1.0
12,0.0,1.0
13,0.0,0.9994203448295593
14,0.0,0.9999970197677612
15,0.020999986678361893,0.9262727499008179
16,0.0,0.9999942779541016
17,0.01701100915670395,0.9244630932807922
18,0.011999993585050106,0.8980575799942017
19,0.005999998189508915,0.9312540292739868
20,0.0,0.9999998807907104
21,0.0,1.0
22,0.0,0.9999991655349731
23,0.005999979097396135,0.7462464570999146
24,0.0,0.999998927116394
25,0.0,0.9999961853027344
26,0.029999982565641403,0.009072254411876202
27,0.0,0.9999970197677612
28,0.029999759048223495,0.6487232446670532
29,0.0,0.07605232298374176
30,0.0,0.9999939203262329
31,0.0,0.9999970197677612
32,0.0,0.7614799737930298
33,0.0,0.999996542930603
34,0.02500540390610695,0.19832617044448853
35,0.02399897761642933,0.15712347626686096
36,0.0,0.23267225921154022
37,0.0,0.001265486585907638
38,0.0,0.9999943971633911
39,0.0,0.9999760389328003
40,0.0,0.9999979734420776
41,0.0,0.5279448628425598
42,0.01199993584305048,0.6823082566261292
43,0.0,0.9999998807907104
44,0.0,0.999963641166687
45,0.0,0.5004259347915649
46,0.026999998837709427,0.11783213913440704
47,0.0,0.006321527063846588
48,0.0,0.48620161414146423
49,0.0,0.9999958276748657
50,0.0,0.6857696771621704
51,0.02999868057668209,0.04861002042889595
52,0.0,0.5189499258995056
53,0.0,0.9999685287475586
54,0.0,0.9999927282333374
55,0.0,0.9999948740005493
56,0.01199990976601839,0.5585744976997375
57,0.0,0.9999960660934448
58,0.02999991551041603,0.0024174542631953955
59,0.0,0.07796729356050491
60,0.02999885007739067,0.0053094602189958096
61,0.002999992575496435,0.6085699796676636
62,0.0,0.9999796152114868
63,0.0,0.9999799728393555
