Node,Average Rescue Ratio,Average Risk Probability
0,0.0,0.06488261371850967
1,0.0,0.10901204496622086
2,0.0,0.0807824656367302
3,0.0,0.1832694113254547
4,0.0,0.14434829354286194
5,0.0,0.47021690011024475
6,0.0,0.11583079397678375
7,0.0,0.20748047530651093
8,0.0,0.2173873484134674
9,0.0,0.05977044254541397
10,0.0,0.08978614211082458
11,0.0,0.10018295049667358
12,0.0,0.17766013741493225
13,0.0,0.09768393635749817
14,0.0,0.6277008056640625
15,0.0,0.07625044882297516
16,0.0,0.07956786453723907
17,0.0,0.06322690099477768
18,0.0,0.05568929761648178
19,0.0,0.12837934494018555
20,0.0,0.06267132610082626
21,0.0,0.05965603142976761
22,0.0,0.05970556661486626
23,0.0,0.4919353127479553
24,0.0,0.3239249289035797
25,0.0,0.24386823177337646
26,0.0,0.6372461915016174
27,0.0,0.10072598606348038
28,0.0,0.3404262363910675
29,0.0,0.09644003212451935
30,0.0,0.38212576508522034
31,0.0,0.5703604817390442
32,0.0,0.3161564767360687
33,0.07999973744153976,0.18871335685253143
34,0.0,0.4360045790672302
35,0.0,0.10945749282836914
36,0.03999999910593033,0.40738898515701294
37,0.0,0.09149127453565598
38,0.0,0.7561587691307068
39,0.0,0.3968545198440552
40,0.0,0.6679871082305908
41,0.010001464746892452,0.6278089880943298
42,0.0,0.21773767471313477
43,0.0,0.23232898116111755
44,0.0,0.15434247255325317
45,0.0,0.6134098172187805
46,0.0,0.6885204315185547
47,0.0,0.2261410653591156
48,0.0,0.11765167862176895
49,0.0,0.06711281090974808
50,0.010001462884247303,0.510587215423584
51,0.024000000208616257,0.47103896737098694
52,0.0,0.4546932578086853
53,0.0020014650654047728,0.5026155114173889
54,0.0,0.16875103116035461
55,0.07998573780059814,0.1354704350233078
56,0.0,0.2350601702928543
57,0.007999999448657036,0.5130515694618225
58,0.07199998199939728,0.11660794168710709
59,0.0,0.11802347004413605
60,0.0,0.22462812066078186
61,0.0,0.38867446780204773
62,0.0,0.5250138640403748
63,0.07400144636631012,0.11568794399499893
64,0.018007326871156693,0.4576267600059509
65,0.0,0.13031212985515594
66,0.0,0.6654362678527832
67,0.07999993115663528,0.07593472301959991
68,0.0020014650654047728,0.5312105417251587
69,0.0,0.11729470640420914
70,0.0,0.18326954543590546
