Node,Average Rescue Ratio,Average Risk Probability
0,0.0,0.5126661658287048
1,0.0009999671019613743,0.5002453923225403
2,0.0,0.515453040599823
3,0.0,0.23679740726947784
4,0.0,0.4391569197177887
5,0.0,0.365360826253891
6,0.0,0.3534356355667114
7,0.0,0.5327178835868835
8,0.0,0.5846938490867615
9,0.0,0.4396209716796875
10,0.0,0.5180957913398743
11,0.0,0.5181008577346802
12,0.0,0.5494170188903809
13,0.0,0.5192018747329712
14,0.0,0.5449315309524536
15,0.0,0.5253039598464966
16,0.0,0.586678683757782
17,0.0009999701287597418,0.4866580069065094
18,0.0029987222515046597,0.48042458295822144
19,0.0029982030391693115,0.40103083848953247
20,0.0,0.4917670786380768
21,0.0,0.4572613835334778
22,0.0,0.6011337041854858
23,0.0009997750166803598,0.5014396905899048
24,0.0,0.5128977298736572
25,0.0009997694287449121,0.4836970269680023
26,0.000999922165647149,0.4618496000766754
27,0.0,0.6038534641265869
28,0.009980116970837116,0.4011657238006592
29,0.0029996552038937807,0.45212894678115845
30,0.007993275299668312,0.379046231508255
31,0.00421071145683527,0.40142908692359924
32,0.0009999476606026292,0.5035680532455444
33,0.0,0.5216096639633179
34,0.002999592572450638,0.4475971758365631
35,0.0,0.49049776792526245
36,0.002998554380610585,0.43141499161720276
37,0.000999926240183413,0.514169454574585
38,0.0,0.4955001771450043
39,0.0019985262770205736,0.4063902795314789
40,0.005195335019379854,0.422556072473526
41,0.0059959315694868565,0.38905659317970276
42,0.0009992693085223436,0.4048570990562439
43,0.0,0.5251612663269043
44,0.0009997207671403885,0.43745356798171997
45,0.011975725181400776,0.3669772148132324
46,0.010981605388224125,0.33589470386505127
47,0.0019989795982837677,0.4602033197879791
48,0.008976329118013382,0.37167707085609436
49,0.00919797457754612,0.34992942214012146
50,0.0029990742914378643,0.4331134259700775
51,0.0009998218156397343,0.430636465549469
52,0.011971990577876568,0.36975759267807007
53,0.006994403898715973,0.42386579513549805
54,0.0,0.4772492051124573
55,0.0009998875902965665,0.45408234000205994
56,0.0,0.4729536175727844
57,0.01097109541296959,0.4180752635002136
58,0.006990195717662573,0.367963045835495
59,0.0,0.5174139142036438
60,0.005995054263621569,0.3930911421775818
61,0.009980568662285805,0.3693312108516693
62,0.012966282665729523,0.3624524474143982
63,0.0,0.5978729128837585
64,0.0069891661405563354,0.3766205310821533
65,0.0,0.49783748388290405
66,0.002994585782289505,0.3615211844444275
67,0.007987311109900475,0.375713586807251
68,0.004997314419597387,0.42266029119491577
69,0.003995136823505163,0.382927805185318
70,0.0,0.5981996655464172
71,0.002996154362335801,0.42521238327026367
72,0.0019991544540971518,0.4353000223636627
73,0.014950914308428764,0.40931159257888794
74,0.002996995346620679,0.46312087774276733
75,0.0,0.5880419015884399
76,0.00399727001786232,0.43511924147605896
77,0.003998462110757828,0.4454278349876404
78,0.004993715323507786,0.3711773753166199
79,0.0,0.4465975761413574
80,0.00898629892617464,0.3627694547176361
81,0.001997236628085375,0.37679505348205566
82,0.006992234382778406,0.405233234167099
83,0.007992370054125786,0.40016835927963257
84,0.007985041476786137,0.37433189153671265
85,0.0009997379966080189,0.5580368638038635
86,0.0009999568574130535,0.6186693906784058
87,0.004996795207262039,0.40764346718788147
88,0.0,0.5029897093772888
89,0.001996493199840188,0.45976996421813965
90,0.009983085095882416,0.3468320965766907
91,0.0009995781583711505,0.42367663979530334
92,0.004995428957045078,0.3883185386657715
93,0.0,0.49424272775650024
94,0.011207317933440208,0.3802115023136139
95,0.0009994023712351918,0.42239779233932495
96,0.007986962795257568,0.3670371472835541
97,0.006221436895430088,0.4141908586025238
98,0.0,0.4428979754447937
99,0.0019997782073915005,0.4607955515384674
100,0.006987441331148148,0.35901808738708496
101,0.006992276757955551,0.36303645372390747
102,0.0029973238706588745,0.40979504585266113
103,0.018933946266770363,0.41968536376953125
104,0.003995991311967373,0.4136837124824524
105,0.0,0.46758967638015747
106,0.006987269967794418,0.3548958897590637
107,0.012961646541953087,0.40136250853538513
108,0.01594705507159233,0.4238319993019104
109,0.0029972572810947895,0.3902786076068878
110,0.007990026846528053,0.38722777366638184
111,0.001999233616515994,0.46827030181884766
112,0.008989876136183739,0.3741966187953949
113,0.007973971776664257,0.41212764382362366
