Node,Initial Risk Probability,Best Risk Probability,Rescue Ratio
0,3.300847595255618e-08,6.554187748086804e-11,0.026187952607870102
1,0.004729345440864563,0.0015285895206034184,0.0
2,0.003915407694876194,0.000740887422580272,0.05426768958568573
3,0.0024097198620438576,0.0004019499756395817,0.027094967663288116
4,0.005162286572158337,0.0020974213257431984,0.0
5,0.00030780851375311613,1.6396988939959556e-05,0.048603788018226624
6,0.0035427070688456297,0.0020842617377638817,0.0
7,0.006036852020770311,0.002657514763996005,0.0
8,0.0006652469746768475,3.640986324171536e-05,0.05366627126932144
9,0.0002678125165402889,0.00017979915719479322,0.027224089950323105
10,0.0010042848298326135,0.000553074583876878,0.02731228806078434
11,6.576164742000401e-05,3.442676461418159e-05,0.027215586975216866
12,0.4662974178791046,0.3349297046661377,0.0
13,0.00016824156045913696,0.00015132273256313056,0.0
14,0.005688665434718132,0.0026153414510190487,0.0
15,0.00017373818263877183,6.952608964638785e-05,0.027270417660474777
16,0.00017834390746429563,7.040590571705252e-05,0.027285359799861908
17,0.0001903256488731131,0.00018150875985156745,0.0
18,0.0066952952183783054,0.0026311480905860662,0.0818275436758995
19,0.0003152700373902917,0.00028749366174452007,0.0
20,0.004558696411550045,0.002135490532964468,0.0
21,0.00012639487977139652,0.00012287512072362006,0.0
22,0.00011986539175268263,3.384327283129096e-05,0.02727334573864937
23,0.0023827662225812674,0.000363583822036162,0.0
24,0.00023606444301549345,0.00022287383035290986,0.0
25,0.9233637452125549,0.4832988381385803,0.027416832745075226
26,0.0001851251145126298,0.00017737386224325746,0.0
27,0.0001851251145126298,4.1847204556688666e-05,0.027297623455524445
28,0.0006437561241909862,0.00023893755860626698,0.05444594845175743
29,0.9671418070793152,0.9524065256118774,0.0
30,0.0002272497513331473,0.00022530205023940653,0.0
31,0.9989727735519409,0.9989626407623291,0.0
32,0.94935142993927,0.9335672855377197,0.0
33,0.00010524565004743636,0.00010046949319075793,0.0
34,0.006950038485229015,0.002612300915643573,0.0
35,0.00014704145723953843,0.00014511580229736865,0.0
36,0.0002254260325571522,0.0002242533810203895,0.0
37,4.680061829276383e-05,4.676729440689087e-05,0.0
38,0.9993628859519958,0.9993622899055481,0.0
39,0.0002701145422179252,0.00026909069856628776,0.0
40,0.0002701145422179252,0.00026909069856628776,0.0
41,9.559551108395681e-05,1.465139303036267e-05,0.027245091274380684
42,0.9997475743293762,0.9997462630271912,0.0
43,0.9966323971748352,0.9957593083381653,0.0
44,0.0003403706068638712,0.0003298217779956758,0.0
45,0.00043471335084177554,0.00042949538328684866,0.0
46,0.9998444318771362,0.9815315008163452,0.027080662548542023
47,0.00064413360087201,0.0006403331062756479,0.0
48,0.00023747106024529785,0.00023638270795345306,0.0
49,0.9990691542625427,0.9989855885505676,0.0
50,0.0008630690281279385,0.0008613239042460918,0.0
51,0.9998928308486938,0.9998925924301147,0.0
52,0.999761164188385,0.9997497200965881,0.0
53,0.001598460366949439,0.001598460366949439,0.0
54,0.9997562766075134,0.6449794769287109,0.027072614058852196
55,0.0008728244574740529,0.0008728244574740529,0.0
56,0.9996587038040161,0.9996423721313477,0.0
57,0.00018283618555869907,0.00018185644876211882,0.0
