KDE Difference
78.25265695041591
40.129384493606054
125.16059667363436
151.30626104173734
100.87660619809175
39.50788128447911
39.50788128447911
126.23422985287304
126.23422985287304
194.96791655519624
39.97946138222649
39.507670841057916
