Node,Average Rescue Ratio,Average Risk Probability
0,0.0,3.1227584713633405e-06
1,0.0,0.00011607245687628165
2,0.0,1.450605304853525e-05
3,0.0,0.006298781838268042
4,0.0,0.13459502160549164
5,0.0,0.46172451972961426
6,0.0,0.00018766407447401434
7,0.0,0.017411911860108376
8,0.0,0.025609374046325684
9,0.0,0.059627383947372437
10,0.0,0.08953724801540375
11,0.0,0.10001055151224136
12,0.0,0.004704062826931477
13,0.0,0.09761132299900055
14,0.0,0.627622127532959
15,0.0,0.07599522173404694
16,0.0,0.07931806892156601
17,0.0,0.06052373722195625
18,0.0,0.055394016206264496
19,0.0,0.12087692320346832
20,0.0,0.0623546838760376
21,0.0,0.05746923014521599
22,0.0,0.059550970792770386
23,0.0,0.491712749004364
24,0.0,0.32370030879974365
25,0.0,0.24378721415996552
26,0.0,0.6371776461601257
27,0.0,0.10052110254764557
28,0.0,0.34039026498794556
29,0.0,0.09633095562458038
30,0.0,0.3818509578704834
31,0.0,0.5702292323112488
32,0.0,0.3146679997444153
33,0.20100708305835724,0.3273836076259613
34,0.029999997466802597,0.28361213207244873
35,0.0,0.0001196978846564889
36,0.029999982565641403,0.41718143224716187
37,0.0,0.09117817878723145
38,0.024000000208616257,0.4654886722564697
39,0.0,0.3965758979320526
40,0.0,0.6679571866989136
41,0.029999990016222,0.3368053734302521
42,0.0,0.21768085658550262
43,0.0,0.034982457756996155
44,0.0,0.14801904559135437
45,0.017999999225139618,0.483772337436676
46,0.0,0.6884843111038208
47,0.0,0.2260826826095581
48,0.0,0.11760370433330536
49,0.0,0.06693075597286224
50,0.029999982565641403,0.4171525835990906
51,0.041999999433755875,0.4492015242576599
52,0.029999997466802597,0.15358486771583557
53,0.029999971389770508,0.27229660749435425
54,0.0,0.1687067598104477
55,0.3249938189983368,0.293182373046875
56,0.0,0.23504972457885742
57,0.029999997466802597,0.4209368824958801
58,0.029999908059835434,0.14083221554756165
59,0.0,0.11798030138015747
60,0.0,0.22438505291938782
61,0.0,0.3886568546295166
62,0.0,0.5250138640403748
63,0.029999729245901108,0.19900549948215485
64,0.029999982565641403,0.3740774095058441
65,0.0,0.1302628070116043
66,0.029999997466802597,0.2640424072742462
67,0.02999962493777275,0.15722447633743286
68,0.02999999187886715,0.41237467527389526
69,0.0,0.11724547296762466
70,0.0,0.0062987892888486385
