Node,Average Rescue Ratio,Average Risk Probability
0,0.0,0.5111492276191711
1,0.0,0.4996650218963623
2,0.0,0.5141380429267883
3,0.0,0.24304775893688202
4,0.0,0.4398028254508972
5,0.0,0.36882850527763367
6,0.0,0.35672613978385925
7,0.0,0.5311177968978882
8,0.0,0.5846370458602905
9,0.0,0.44025930762290955
10,0.0,0.5164063572883606
11,0.0014777968171983957,0.5171672105789185
12,0.0,0.5485101938247681
13,0.0,0.5180065035820007
14,0.0,0.5439705848693848
15,0.0,0.5246281027793884
16,0.0012568861711770296,0.5863895416259766
17,0.0,0.48581328988075256
18,0.002950831549242139,0.48077231645584106
19,0.005515743046998978,0.4010496139526367
20,0.0,0.4902123808860779
21,0.0,0.45657187700271606
22,0.0,0.6011200547218323
23,0.0027533939573913813,0.5009543895721436
24,0.002764822216704488,0.5118153691291809
25,0.001391556696034968,0.4835258424282074
26,0.001654609339311719,0.46083444356918335
27,0.0,0.6038517951965332
28,0.014971104450523853,0.4006021022796631
29,0.003524165600538254,0.4514640271663666
30,0.0057825734838843346,0.37910962104797363
31,0.0,0.40984368324279785
32,0.0,0.5028272867202759
33,0.0,0.5210686922073364
34,0.0,0.4504827558994293
35,0.0,0.4889276921749115
36,0.0036932688672095537,0.43137508630752563
37,0.0,0.5135422945022583
38,0.0,0.4940158724784851
39,0.0038249485660344362,0.40511399507522583
40,0.011874028481543064,0.4205688536167145
41,0.0019386509666219354,0.3938426971435547
42,0.003819363657385111,0.4027274549007416
43,0.0,0.52513587474823
44,0.0015172756975516677,0.4373108446598053
45,0.009577488526701927,0.374652236700058
46,0.008915749378502369,0.35439151525497437
47,0.003367380006238818,0.45903921127319336
48,0.011215250939130783,0.37467390298843384
49,0.004667051136493683,0.3683667480945587
50,0.0015941972378641367,0.4341816306114197
51,0.0,0.4308547079563141
52,0.01615002378821373,0.36120888590812683
53,0.007307223975658417,0.42361265420913696
54,0.0016335088293999434,0.4757259488105774
55,0.0,0.45423588156700134
56,0.0,0.4729529917240143
57,0.01427930872887373,0.4240935444831848
58,0.001809443929232657,0.37555354833602905
59,0.0027868151664733887,0.5160999298095703
60,0.0,0.40460890531539917
61,0.006431554444134235,0.3770523965358734
62,0.009118540212512016,0.38346898555755615
63,0.0,0.5978723764419556
64,0.004259856883436441,0.3803425133228302
65,0.0015334832714870572,0.496687650680542
66,0.004420764744281769,0.3609517216682434
67,0.006576263811439276,0.3772168755531311
68,0.005376653280109167,0.4225100576877594
69,0.004218944348394871,0.3841724693775177
70,0.001792248571291566,0.5956283211708069
71,0.0017966004088521004,0.4258357882499695
72,0.0016374511178582907,0.43564414978027344
73,0.0071251168847084045,0.4465061128139496
74,0.005102547351270914,0.4622143805027008
75,0.0,0.5880329608917236
76,0.0032233423553407192,0.4353902339935303
77,0.0031405664049088955,0.44572991132736206
78,0.016041086986660957,0.3631892800331116
79,0.0,0.4465671479701996
