Node,Average Rescue Ratio,Average Risk Probability
0,0.003014667658135295,0.8648169636726379
1,0.006000000052154064,0.8524309992790222
2,0.01799999363720417,0.7428289651870728
3,0.012000000104308128,0.86851567029953
4,0.006000000052154064,0.8339508175849915
5,0.0,0.7535751461982727
6,0.005997770931571722,0.702507734298706
7,0.017998626455664635,0.4092073440551758
8,0.0,0.568020761013031
9,0.017985519021749496,0.08555538207292557
10,0.0,0.5164279937744141
11,0.00303237815387547,0.23436479270458221
12,0.005999905988574028,0.48774823546409607
13,0.0239908155053854,0.7427395582199097
14,0.005998347420245409,0.7358313202857971
15,0.0,0.24257560074329376
16,0.0,0.12226097285747528
17,0.0,0.13231486082077026
18,0.0,0.17774724960327148
19,0.005998317152261734,0.8049532175064087
20,0.005998438224196434,0.8001484870910645
21,0.011991878971457481,0.1193307489156723
22,0.005986009258776903,0.14611411094665527
23,0.011996791698038578,0.8329248428344727
24,0.011997127905488014,0.6387735605239868
25,0.011997118592262268,0.819317638874054
26,0.0,0.13921678066253662
27,0.017996925860643387,0.883074939250946
28,0.005993017926812172,0.09059058129787445
29,0.0,0.1647803783416748
30,0.005997243337333202,0.06417718529701233
31,0.017996296286582947,0.805363655090332
32,0.005998908542096615,0.8267742991447449
33,0.0,0.030713621526956558
34,0.0,0.1379636824131012
35,0.011997679248452187,0.8972989916801453
36,0.0,0.09212148189544678
37,0.017997518181800842,0.7122008204460144
38,0.011997861787676811,0.8338848948478699
39,0.017996538430452347,0.8767798542976379
40,0.011990557424724102,0.07977010309696198
41,0.0,0.07254733890295029
42,0.0,0.9330345392227173
43,0.011997661553323269,0.8922788500785828
44,0.011998394504189491,0.754172146320343
45,0.0,0.0571422204375267
46,0.0,0.8853988647460938
47,0.0119974659755826,0.8816145062446594
48,0.011998219415545464,0.8186095952987671
49,0.011997764930129051,0.8908179998397827
50,0.01799676939845085,0.8789030909538269
51,0.011988526210188866,0.04964611679315567
52,0.021005284041166306,0.8982481956481934
53,0.0,0.8975507616996765
54,0.011997165158390999,0.9114112854003906
55,0.00599904078990221,0.881022572517395
56,0.0,0.8350127339363098
57,0.003026788355782628,0.07524283230304718
58,0.005995435174554586,0.07035598903894424
59,0.03301362320780754,0.7464148998260498
60,0.0,0.8957599401473999
61,0.0,0.882657527923584
62,0.005997642874717712,0.056332457810640335
63,0.021033475175499916,0.8204087018966675
64,0.005995885003358126,0.03905240818858147
65,0.011982533149421215,0.07487405836582184
66,0.0,0.043290335685014725
67,0.015021376311779022,0.8961195945739746
68,0.005999258253723383,0.8295340538024902
69,0.0,0.0917142704129219
70,0.005999280139803886,0.8781071901321411
71,0.005999361164867878,0.8560406565666199
72,0.017997633665800095,0.8443714380264282
73,0.0030170183163136244,0.05037233233451843
74,0.0,0.054050344973802567
75,0.0,0.06661105901002884
76,0.0,0.060152363032102585
77,0.0,0.03667034953832626
78,0.0,0.9214656949043274
79,0.011998094618320465,0.8690301179885864
80,0.01199923176318407,0.7627845406532288
81,0.0,0.042423345148563385
82,0.005997972097247839,0.029630813747644424
83,0.0030193831771612167,0.8718644976615906
84,0.011985039338469505,0.0684206411242485
85,0.0,0.8691991567611694
86,0.005999465472996235,0.8754590153694153
87,0.0,0.03807412460446358
88,0.0,0.0544176809489727
89,0.0,0.938500702381134
90,0.011999094858765602,0.7976246476173401
91,0.0059994119219481945,0.8958545923233032
92,0.0,0.03560497611761093
93,0.005995581857860088,0.03961164876818657
94,0.017998341470956802,0.8787123560905457
95,0.005997524596750736,0.03714388236403465
96,0.0059979320503771305,0.0280722938477993
97,0.005999700166285038,0.8031034469604492
98,0.011999189853668213,0.865882396697998
99,0.005995874758809805,0.03993392363190651
100,0.009040741249918938,0.0339958630502224
101,0.0,0.8777300715446472
102,0.0,0.03689735382795334
103,0.0,0.053607065230607986
104,0.005997815169394016,0.025952404364943504
105,0.0,0.04187555983662605
106,0.005993604194372892,0.050554774701595306
107,0.005984321236610413,0.08294834196567535
108,0.005999816581606865,0.7817736864089966
109,0.0,0.05381961911916733
110,0.0,0.029871363192796707
111,0.0,0.027449052780866623
112,0.0,0.02645658515393734
