KDE Difference
89.77084954659698
62.74373029158774
53.47368188181683
119.22390628829756
93.53956535158979
61.15695141034861
61.15695141034861
51.830656059597565
52.26823674563925
179.2617548339139
61.846999621746754
54.270192357733976
