Node,Average Rescue Ratio,Average Risk Probability
0,0.0,0.0015011841896921396
1,0.0,7.751023076707497e-07
2,0.0,4.731299395874682e-17
3,0.0,9.905027127388166e-07
4,0.0,4.64066797576379e-05
5,0.0,1.4872530762488623e-08
6,0.0,4.551537858787924e-05
7,0.0,4.551537858787924e-05
8,0.0,5.365111519495258e-07
9,0.0,5.104746742290445e-05
10,0.0,0.0008162407903000712
11,0.0,0.00047470597201026976
12,0.0,0.0011634004767984152
13,0.0,0.0016765923937782645
14,0.0,0.0011781470384448767
15,0.0,0.012519419193267822
16,0.0,0.002557039028033614
17,0.0,0.015565340407192707
18,0.0,0.0010036141611635685
19,0.0,0.08126511424779892
20,0.0,0.0027427803725004196
21,0.005999999586492777,0.22620889544487
22,0.010999998077750206,0.14267411828041077
23,0.0,0.08089579641819
24,0.0,0.0013628952438011765
25,0.022999998182058334,0.17108796536922455
26,0.0,2.47374609898543e-05
27,0.0,0.00528327003121376
28,0.0,0.4103938937187195
29,0.0,0.0009470161749050021
30,0.019999997690320015,0.15643084049224854
31,0.0,4.66934397991281e-05
32,0.018999995663762093,0.19943061470985413
33,0.0,0.0005508436588570476
34,0.021999996155500412,0.17968590557575226
35,0.0,0.3910526931285858
36,0.009999998845160007,0.25147613883018494
37,0.012999999336898327,0.18571928143501282
38,0.0,0.21647381782531738
39,0.0,0.0004266547621227801
40,0.005999999586492777,0.2518865466117859
41,0.03299998492002487,0.1920589953660965
42,0.0,0.0005495796212926507
43,0.0,5.5988377425819635e-05
44,0.0,2.4441478672088124e-05
45,0.0,0.002276456682011485
46,0.03899998590350151,0.19027194380760193
47,0.023999987170100212,0.1652524173259735
48,0.0,0.0003088350931648165
49,0.02099999412894249,0.19159337878227234
50,0.019999997690320015,0.20595255494117737
51,0.009999998845160007,0.187569260597229
52,0.0,3.9255464798770845e-06
53,0.009999998845160007,0.24798265099525452
54,0.08899999409914017,0.3451870083808899
55,0.0,0.0008790144929662347
56,0.0,0.00032725470373407006
57,0.018999995663762093,0.2170143872499466
58,0.0,7.01328326613293e-06
59,0.007999999448657036,0.19734624028205872
60,0.0009999999310821295,0.6500675678253174
61,0.009999998845160007,0.2237183153629303
62,0.0,9.63058992056176e-05
63,0.0,1.796186734281946e-05
64,0.009999998845160007,0.23374775052070618
65,0.0,3.000409560627304e-05
66,0.009999998845160007,0.05350452661514282
67,0.0,6.165491413412383e-06
68,0.0,1.6807628071546787e-06
69,0.06699998676776886,0.30931276082992554
70,0.0,2.599524123070296e-06
71,0.019999997690320015,0.15016305446624756
72,0.0,1.4291753132056328e-06
73,0.022999998182058334,0.920809268951416
74,0.0,3.4089796372427372e-06
75,0.0,2.6082584554387722e-06
76,0.009999998845160007,0.11645369231700897
77,0.0,3.4343993320362642e-06
78,0.07999999076128006,0.9356492161750793
79,0.0,3.1519004551228136e-05
80,0.0,4.596524013322778e-05
81,0.0,0.0006064389017410576
82,0.0,0.00010115878831129521
83,0.009999996982514858,0.2719334363937378
84,0.20600001513957977,0.9446830749511719
