KDE Difference
72.64703912225563
44.87054660451625
61.81350442294644
78.64715154463171
61.99896932890906
51.408888317307735
51.408888317307735
65.7592877654378
65.685818334242
124.87049822111533
51.9917486422867
27.211367313480512
