Node,Average Rescue Ratio,Average Risk Probability
0,0.0,3.090665570693041e-11
1,0.003000000026077032,0.00043030339293181896
2,0.0,0.00011940052354475483
3,0.0,5.869601227459498e-05
4,0.0,0.0006130380206741393
5,0.0,1.5825041828065878e-06
6,0.00299999606795609,0.0007133318576961756
7,0.0,0.0007054581074044108
8,0.0,3.532213668222539e-06
9,0.0,0.000138200877700001
10,0.0029999753460288048,0.0004285765753593296
11,0.0,5.641990719595924e-05
12,0.01600523665547371,0.10881664603948593
13,0.0029999902471899986,0.00010778923751786351
14,0.0,0.0007523423410020769
15,0.005999971646815538,0.00012530208914540708
16,0.0029999834951013327,0.00014298093446996063
17,0.005999953020364046,0.0001537586940685287
18,0.0029999983962625265,0.0008294771541841328
19,0.0029999734833836555,0.00020135082013439387
20,0.0,0.0006017887499183416
21,0.0,0.0001228821201948449
22,0.0,0.00011667296348605305
23,0.0,4.5780365326208994e-05
24,0.0029999669641256332,0.00019535903993528336
25,0.011999618262052536,0.6322470903396606
26,0.0,0.00017588950868230313
27,0.0,0.00017588950868230313
28,0.0,0.00030622989288531244
29,0.014999727718532085,0.4675951600074768
30,0.0,0.00022473539866041392
31,0.07400734722614288,0.9788261651992798
32,0.0239994078874588,0.5279009938240051
33,0.002999986754730344,9.166988456854597e-05
34,0.0,0.0006679281359538436
35,0.0029999813996255398,0.00013159804802853614
36,0.0,0.00022393782273866236
37,0.0,4.676458775065839e-05
38,0.06800638884305954,0.9768470525741577
39,0.0,0.00026881558005698025
40,0.0029999527614563704,0.0002442782570142299
41,0.0,9.40605386858806e-05
42,0.07499516755342484,0.9706938862800598
43,0.0329984575510025,0.3550652861595154
44,0.0,0.0003296533541288227
45,0.0,0.0004278215055819601
46,0.10500888526439667,0.9931977391242981
47,0.0,0.0006394517258740962
48,0.0,0.00023608995252288878
49,0.03299800306558609,0.42815518379211426
50,0.0029997967649251223,0.0007782367756590247
51,0.10799498856067657,0.9903334379196167
52,0.04799690097570419,0.642535388469696
53,0.0,0.001598460366949439
54,0.06299743801355362,0.721631646156311
55,0.00599970668554306,0.0007044771919026971
56,0.06100312992930412,0.8532263040542603
57,0.0,0.00018159298633690923
58,0.0,0.00026857948978431523
59,0.0,0.0005054305074736476
60,0.0,0.0007424106006510556
61,0.0,0.0005324055091477931
62,0.0,0.0002699387550819665
63,0.0779958963394165,0.9637269973754883
64,0.0,0.00010458055476192385
65,0.0029996768571436405,0.0016869299579411745
66,0.002999849384650588,0.000672925787512213
67,0.0,0.0012512931134551764
68,0.005999153945595026,0.001688946969807148
69,0.002999943448230624,0.0002513001090846956
70,0.0,0.0004198549722786993
71,0.0029998545069247484,0.0006138220778666437
72,0.0,0.001164991525001824
73,0.0029993741773068905,0.0022352593950927258
74,0.0059995101764798164,0.0012010523350909352
75,0.0,0.0020216850098222494
76,0.0,0.0011752297868952155
77,0.005997678730636835,0.0031034578569233418
78,0.0,0.00020600210700649768
79,0.0,0.0003019258729182184
80,0.0029988845344632864,0.0034110043197870255
81,0.0,0.00040103308856487274
82,0.002999955555424094,0.00030078680720180273
83,0.0,0.0004490099963732064
84,0.0,0.0002770217543002218
85,0.0,0.00039517012191936374
86,0.0,0.0012201382778584957
87,0.046003468334674835,0.8053213357925415
88,0.0,0.0004211889172438532
89,0.047996826469898224,0.5028362274169922
