Node,Initial Risk Probability,Best Risk Probability,Rescue Ratio
0,0.17296218872070312,0.16211365163326263,0.0
1,0.26192358136177063,0.251196026802063,0.013495184481143951
2,0.20594942569732666,0.19493457674980164,0.014140830375254154
3,0.3896801769733429,0.384581983089447,0.006082586478441954
4,0.1615583300590515,0.15220695734024048,0.0
5,0.4732709228992462,0.2073264867067337,0.010421079583466053
6,0.2747576832771301,0.2642132639884949,0.0
7,0.42703378200531006,0.42298659682273865,0.0
8,0.4413047730922699,0.43734970688819885,0.0
9,0.05992280691862106,0.05189285799860954,0.004469272214919329
10,0.09005117416381836,0.09004288911819458,0.0
11,0.1003674790263176,0.0947025939822197,0.004609501920640469
12,0.38089391589164734,0.3755466043949127,0.012270938605070114
13,0.09776170551776886,0.08587223291397095,0.0045583671890199184
14,0.6277849674224854,0.6277822852134705,0.0
15,0.07652214169502258,0.06667160242795944,0.009205969050526619
16,0.0798337310552597,0.07982788234949112,0.0
17,0.06425288319587708,0.05593419447541237,0.004615443293005228
18,0.05600299313664436,0.0478186160326004,0.004390288144350052
19,0.1315348595380783,0.11485821008682251,0.015023300424218178
20,0.06300778687000275,0.05280730500817299,0.008909240365028381
21,0.06049320101737976,0.047220226377248764,0.009146543219685555
22,0.05987019091844559,0.05986658111214638,0.0
23,0.4921739399433136,0.4921668469905853,0.0
24,0.32416561245918274,0.21799114346504211,0.01024303026497364
25,0.24395495653152466,0.19759421050548553,0.010023657232522964
26,0.6373195648193359,0.63731849193573,0.0
27,0.1009453758597374,0.10094115883111954,0.0
28,0.3404648005962372,0.21204417943954468,0.009477591142058372
29,0.09655683487653732,0.07100073248147964,0.004451436456292868
30,0.38242030143737793,0.3824111521244049,0.0
31,0.5705010294914246,0.38286009430885315,0.0051112244836986065
32,0.3177412152290344,0.23988422751426697,0.005186834372580051
33,0.6519713997840881,0.4737240672111511,0.010276985354721546
34,0.4360427260398865,0.38174325227737427,0.005133120808750391
35,0.2629222869873047,0.2522621750831604,0.0
36,0.543464183807373,0.543464183807373,0.0
37,0.09182446449995041,0.09181646257638931,0.0
38,0.7561612725257874,0.6982529759407043,0.004959241487085819
39,0.3971530795097351,0.39714378118515015,0.0
40,0.6680193543434143,0.5096358060836792,0.004950191359966993
41,0.7119938731193542,0.7119936347007751,0.0
42,0.21779853105545044,0.16673806309700012,0.004697938449680805
43,0.45294708013534546,0.44936585426330566,0.011555427685379982
44,0.15676121413707733,0.15447431802749634,0.0
45,0.6135485768318176,0.5699326992034912,0.005278323777019978
46,0.6885590553283691,0.550116240978241,0.005007901228964329
47,0.22620359063148499,0.22620157897472382,0.0
48,0.11770305037498474,0.11770200729370117,0.0
49,0.06730663031339645,0.045641642063856125,0.004345548804849386
50,0.5436629056930542,0.5436629056930542,0.0
51,0.5383957624435425,0.532983124256134,0.005241811741143465
52,0.4547344148159027,0.3255927860736847,0.004963487386703491
53,0.5240271687507629,0.3652704060077667,0.015331212431192398
54,0.16879837214946747,0.1147860437631607,0.008955171331763268
55,0.6531614065170288,0.653160810470581,0.0
56,0.23507139086723328,0.23507119715213776,0.013955337926745415
57,0.5369071960449219,0.5152645707130432,0.015861084684729576
58,0.5463983416557312,0.5463974475860596,0.0
59,0.11806973814964294,0.09004423767328262,0.004433887079358101
60,0.22488844394683838,0.15160764753818512,0.009795114398002625
61,0.38869336247444153,0.3886927664279938,0.0
62,0.5250138640403748,0.5250138640403748,0.0
63,0.6303642988204956,0.6303620338439941,0.0
64,0.5402778387069702,0.5402778387069702,0.0
65,0.13036499917507172,0.09963233768939972,0.013751423917710781
66,0.6654654145240784,0.40501073002815247,0.014652062207460403
67,0.5805932879447937,0.5805923342704773,0.0
68,0.5386828184127808,0.5327751636505127,0.005235744174569845
69,0.11734741181135178,0.060593102127313614,0.017399216070771217
70,0.389680415391922,0.38458213210105896,0.006081249099224806
0,0.17296218872070312,0.16251707077026367,0.015300658531486988
1,0.26192358136177063,0.2516891062259674,0.0
2,0.20594942569732666,0.19545841217041016,0.007394258864223957
3,0.3896801769733429,0.3854408264160156,0.012536185793578625
