Node,Average Rescue Ratio,Average Risk Probability
0,0.0,1.0
1,0.0,1.0
2,0.0,1.0
3,0.0,1.0
4,0.0,1.0
5,0.0,1.0
6,0.0,1.0
7,0.001999999862164259,0.9547969698905945
8,0.0,1.0
9,0.0,0.9998205304145813
10,0.0,1.0
11,0.0,1.0
12,0.0009999999310821295,0.9999998807907104
13,0.0009999999310821295,0.9993775486946106
14,0.0,0.9999970197677612
15,0.004999999888241291,0.928572952747345
16,0.0,0.9999942779541016
17,0.003000000026077032,0.9283235669136047
18,0.0009999999310821295,0.9128333926200867
19,0.003000000026077032,0.931640625
20,0.0,0.9999998807907104
21,0.0,1.0
22,0.0,0.9999991655349731
23,0.002999997464939952,0.7507868409156799
24,0.0,0.999998927116394
25,0.0009999999310821295,0.9999958872795105
26,0.001999999862164259,0.9398061037063599
27,0.0,0.9999970197677612
28,0.004999994765967131,0.7687823176383972
29,0.0069999112747609615,0.06283165514469147
30,0.0,0.9999936819076538
31,0.0,0.9999970197677612
32,0.003999995067715645,0.6156015396118164
33,0.0,0.999996542930603
34,0.0,0.9933639764785767
35,0.006999908480793238,0.4818723201751709
36,0.006999874021857977,0.16153676807880402
37,0.001999999862164259,0.0012346177827566862
38,0.0,0.9999943971633911
39,0.0009999999310821295,0.9999738931655884
40,0.0,0.9999979734420776
41,0.009999874047935009,0.3579558730125427
42,0.004999992903321981,0.7252023220062256
43,0.001999999862164259,0.9999995231628418
44,0.0009999999310821295,0.9999576807022095
45,0.00799987930804491,0.4145317077636719
46,0.001999999862164259,0.9644244909286499
47,0.003999982960522175,0.004257862456142902
48,0.003999931737780571,0.43808817863464355
49,0.0,0.9999958276748657
50,0.00499998452141881,0.654433012008667
51,0.001999989151954651,0.6600735783576965
52,0.009999865666031837,0.4523850381374359
53,0.0,0.9999685287475586
54,0.001999999862164259,0.9999906420707703
55,0.0,0.9999948740005493
56,0.004999983124434948,0.6183701753616333
57,0.0,0.9999960660934448
58,0.003999998327344656,0.6182383298873901
