External_Assets,Lent_Funds,Borrowed_Funds,LMI,First_Order_Neighbor_Default_Rate,Loan_Count_Number_of_Creditors,In_Degree_Centrality,Out_Degree_Centrality,Closeness_Centrality,Betweenness_Centrality,PageRank,Average_Indegree_of_In_Neighbors,Basic_Default,y
0.9911504424778761,0.9911504424778761,0.9911504424778761,0.7079646017699115,0.9380530973451328,0.9911504424778761,0.9911504424778761,0.9911504424778761,0.9911504424778761,0.9911504424778761,0.9911504424778761,0.017699115044247787,0,0
1.0,1.0,1.0,0.6017699115044248,0.9292035398230089,1.0,1.0,1.0,1.0,1.0,1.0,0.008849557522123894,0,0
0.9823008849557522,0.9557522123893806,0.9823008849557522,0.415929203539823,0.9469026548672567,0.9557522123893806,0.9557522123893806,0.9823008849557522,0.9823008849557522,0.9734513274336283,0.9557522123893806,0.05309734513274336,0,1
0.9203539823008849,0.9823008849557522,0.9734513274336283,0.8584070796460177,0.9911504424778761,0.9823008849557522,0.9823008849557522,0.9734513274336283,0.9734513274336283,0.9823008849557522,0.9823008849557522,0.02654867256637168,0,0
0.9469026548672567,0.9734513274336283,0.9469026548672567,0.831858407079646,1.0,0.9734513274336283,0.9734513274336283,0.9557522123893806,0.9557522123893806,0.9646017699115044,0.9734513274336283,0.035398230088495575,0,0
0.9292035398230089,0.9646017699115044,0.9646017699115044,0.6283185840707964,0.9823008849557522,0.9646017699115044,0.9646017699115044,0.9646017699115044,0.9646017699115044,0.9557522123893806,0.9646017699115044,0.04424778761061947,0,1
0.9557522123893806,0.8672566371681416,0.9557522123893806,0.12389380530973451,0.8761061946902655,0.8672566371681416,0.8672566371681416,0.9557522123893806,0.9557522123893806,0.9203539823008849,0.8672566371681416,0.1415929203539823,1,1
0.9734513274336283,0.9203539823008849,0.9380530973451328,0.4690265486725664,0.911504424778761,0.9203539823008849,0.9203539823008849,0.9380530973451328,0.9380530973451328,0.9380530973451328,0.9203539823008849,0.08849557522123894,0,0
0.9380530973451328,0.9469026548672567,0.9292035398230089,0.672566371681416,0.9557522123893806,0.9469026548672567,0.9469026548672567,0.9292035398230089,0.9292035398230089,0.9469026548672567,0.9469026548672567,0.061946902654867256,0,0
0.8849557522123894,0.7699115044247787,0.7610619469026548,0.5929203539823009,0.6283185840707964,0.7876106194690266,0.7876106194690266,0.7610619469026548,0.7610619469026548,0.831858407079646,0.7876106194690266,0.2920353982300885,0,0
0.8938053097345132,0.9292035398230089,0.9026548672566371,0.7522123893805309,0.9646017699115044,0.9380530973451328,0.9380530973451328,0.9026548672566371,0.9026548672566371,0.9292035398230089,0.9380530973451328,0.07964601769911504,0,0
0.9646017699115044,0.8849557522123894,0.911504424778761,0.4247787610619469,0.8672566371681416,0.8849557522123894,0.8849557522123894,0.911504424778761,0.911504424778761,0.911504424778761,0.8849557522123894,0.12389380530973451,0,0
0.9026548672566371,0.9380530973451328,0.7699115044247787,0.9823008849557522,0.9734513274336283,0.9380530973451328,0.9380530973451328,0.7699115044247787,0.7699115044247787,0.9026548672566371,0.9292035398230089,0.07964601769911504,0,0
0.911504424778761,0.8407079646017699,0.9203539823008849,0.13274336283185842,0.831858407079646,0.8407079646017699,0.8407079646017699,0.9203539823008849,0.9203539823008849,0.8938053097345132,0.8407079646017699,0.168141592920354,1,1
0.8761061946902655,0.8230088495575221,0.8761061946902655,0.4336283185840708,0.8141592920353983,0.8230088495575221,0.8230088495575221,0.8761061946902655,0.8761061946902655,0.8495575221238938,0.8230088495575221,0.18584070796460178,1,1
0.8672566371681416,0.911504424778761,0.8938053097345132,0.7610619469026548,0.9203539823008849,0.911504424778761,0.911504424778761,0.8938053097345132,0.8938053097345132,0.8849557522123894,0.911504424778761,0.09734513274336283,0,0
0.8407079646017699,0.8584070796460177,0.8230088495575221,0.8849557522123894,0.8672566371681416,0.8584070796460177,0.8584070796460177,0.8230088495575221,0.8230088495575221,0.8584070796460177,0.8495575221238938,0.1592920353982301,0,0
0.8230088495575221,0.8141592920353983,0.8407079646017699,0.49557522123893805,0.8230088495575221,0.8141592920353983,0.8141592920353983,0.8495575221238938,0.8495575221238938,0.831858407079646,0.8141592920353983,0.19469026548672566,0,1
0.8053097345132744,0.9026548672566371,0.8141592920353983,0.9646017699115044,0.9026548672566371,0.9026548672566371,0.9026548672566371,0.8053097345132744,0.8053097345132744,0.8761061946902655,0.8938053097345132,0.10619469026548672,0,0
0.7787610619469026,0.8053097345132744,0.8584070796460177,0.19469026548672566,0.8053097345132744,0.8053097345132744,0.8053097345132744,0.8761061946902655,0.8761061946902655,0.831858407079646,0.8053097345132744,0.20353982300884957,1,1
0.7876106194690266,0.7964601769911505,0.831858407079646,0.2920353982300885,0.7876106194690266,0.7964601769911505,0.7964601769911505,0.8495575221238938,0.8495575221238938,0.831858407079646,0.7964601769911505,0.21238938053097345,1,1
0.7610619469026548,0.831858407079646,0.8495575221238938,0.6637168141592921,0.8407079646017699,0.831858407079646,0.831858407079646,0.8495575221238938,0.8495575221238938,0.8407079646017699,0.831858407079646,0.17699115044247787,0,1
0.8495575221238938,0.5398230088495575,0.8053097345132744,0.25663716814159293,0.7433628318584071,0.5575221238938053,0.5575221238938053,0.8230088495575221,0.8230088495575221,0.831858407079646,0.5575221238938053,0.4690265486725664,0,0
0.7345132743362832,0.7522123893805309,0.8672566371681416,0.017699115044247787,0.8053097345132744,0.7876106194690266,0.7876106194690266,0.8938053097345132,0.8938053097345132,0.831858407079646,0.7876106194690266,0.2920353982300885,1,1
