KDE Difference
19.827273218718425
16.57383621198629
44.99519362597315
127.27833364016475
46.2290282692105
26.035527946912335
26.035527946912335
51.55696694180578
51.55696694180578
175.2060796703779
25.90427359461226
11.273986405927863
