Epoch 1/500,Train_Loss: 7.2892,Train_Accuracy: 0.3366,train_F1: 0.3366,train_AUC: 0.5005, Val_Accuracy: 0.2857,Val_F1: 0.2857,Val_AUC: 0.4111
Epoch 2/500,Train_Loss: 6.6325,Train_Accuracy: 0.3960,train_F1: 0.3960,train_AUC: 0.5110, Val_Accuracy: 0.2857,Val_F1: 0.2857,Val_AUC: 0.4333
Epoch 3/500,Train_Loss: 7.9063,Train_Accuracy: 0.4059,train_F1: 0.4059,train_AUC: 0.5090, Val_Accuracy: 0.2857,Val_F1: 0.2857,Val_AUC: 0.4333
Epoch 4/500,Train_Loss: 5.1752,Train_Accuracy: 0.4950,train_F1: 0.4950,train_AUC: 0.6008, Val_Accuracy: 0.2381,Val_F1: 0.2381,Val_AUC: 0.4333
Epoch 5/500,Train_Loss: 5.5380,Train_Accuracy: 0.3564,train_F1: 0.3564,train_AUC: 0.5092, Val_Accuracy: 0.2381,Val_F1: 0.2381,Val_AUC: 0.4222
Epoch 6/500,Train_Loss: 5.7797,Train_Accuracy: 0.4554,train_F1: 0.4554,train_AUC: 0.5533, Val_Accuracy: 0.2381,Val_F1: 0.2381,Val_AUC: 0.4222
Epoch 7/500,Train_Loss: 4.9765,Train_Accuracy: 0.3861,train_F1: 0.3861,train_AUC: 0.5092, Val_Accuracy: 0.2381,Val_F1: 0.2381,Val_AUC: 0.4222
Epoch 8/500,Train_Loss: 4.3905,Train_Accuracy: 0.4653,train_F1: 0.4653,train_AUC: 0.5979, Val_Accuracy: 0.3333,Val_F1: 0.3333,Val_AUC: 0.4444
Epoch 9/500,Train_Loss: 3.3718,Train_Accuracy: 0.5248,train_F1: 0.5248,train_AUC: 0.5397, Val_Accuracy: 0.3810,Val_F1: 0.3810,Val_AUC: 0.4889
Epoch 10/500,Train_Loss: 4.2195,Train_Accuracy: 0.5149,train_F1: 0.5149,train_AUC: 0.5236, Val_Accuracy: 0.3810,Val_F1: 0.3810,Val_AUC: 0.5000
Epoch 11/500,Train_Loss: 2.4079,Train_Accuracy: 0.5149,train_F1: 0.5149,train_AUC: 0.5472, Val_Accuracy: 0.5238,Val_F1: 0.5238,Val_AUC: 0.4556
Epoch 12/500,Train_Loss: 3.8551,Train_Accuracy: 0.4950,train_F1: 0.4950,train_AUC: 0.4567, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.4333
Epoch 13/500,Train_Loss: 4.6875,Train_Accuracy: 0.5050,train_F1: 0.5050,train_AUC: 0.3605, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.4556
Epoch 14/500,Train_Loss: 2.2424,Train_Accuracy: 0.6733,train_F1: 0.6733,train_AUC: 0.5726, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5111
Epoch 15/500,Train_Loss: 4.0953,Train_Accuracy: 0.6535,train_F1: 0.6535,train_AUC: 0.4028, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5333
Epoch 16/500,Train_Loss: 3.4404,Train_Accuracy: 0.6634,train_F1: 0.6634,train_AUC: 0.4723, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5333
Epoch 17/500,Train_Loss: 3.3225,Train_Accuracy: 0.7228,train_F1: 0.7228,train_AUC: 0.5395, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5333
Epoch 18/500,Train_Loss: 2.6829,Train_Accuracy: 0.6337,train_F1: 0.6337,train_AUC: 0.5787, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5333
Epoch 19/500,Train_Loss: 3.0281,Train_Accuracy: 0.6634,train_F1: 0.6634,train_AUC: 0.5046, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5333
Epoch 20/500,Train_Loss: 2.5281,Train_Accuracy: 0.7030,train_F1: 0.7030,train_AUC: 0.5908, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5333
Epoch 21/500,Train_Loss: 3.1713,Train_Accuracy: 0.6832,train_F1: 0.6832,train_AUC: 0.5326, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5333
Epoch 22/500,Train_Loss: 3.0062,Train_Accuracy: 0.5644,train_F1: 0.5644,train_AUC: 0.4521, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 23/500,Train_Loss: 3.7731,Train_Accuracy: 0.6040,train_F1: 0.6040,train_AUC: 0.4500, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 24/500,Train_Loss: 3.7015,Train_Accuracy: 0.6139,train_F1: 0.6139,train_AUC: 0.3933, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 25/500,Train_Loss: 3.3773,Train_Accuracy: 0.6436,train_F1: 0.6436,train_AUC: 0.4138, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 26/500,Train_Loss: 3.1531,Train_Accuracy: 0.6238,train_F1: 0.6238,train_AUC: 0.5044, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 27/500,Train_Loss: 3.2720,Train_Accuracy: 0.6436,train_F1: 0.6436,train_AUC: 0.4756, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 28/500,Train_Loss: 3.6330,Train_Accuracy: 0.6337,train_F1: 0.6337,train_AUC: 0.3667, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 29/500,Train_Loss: 2.4545,Train_Accuracy: 0.6238,train_F1: 0.6238,train_AUC: 0.4410, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 30/500,Train_Loss: 2.5957,Train_Accuracy: 0.6535,train_F1: 0.6535,train_AUC: 0.5318, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 31/500,Train_Loss: 3.2775,Train_Accuracy: 0.6139,train_F1: 0.6139,train_AUC: 0.4472, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 32/500,Train_Loss: 1.9057,Train_Accuracy: 0.7129,train_F1: 0.7129,train_AUC: 0.6015, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 33/500,Train_Loss: 2.1005,Train_Accuracy: 0.6436,train_F1: 0.6436,train_AUC: 0.5121, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 34/500,Train_Loss: 2.1777,Train_Accuracy: 0.6535,train_F1: 0.6535,train_AUC: 0.6405, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5333
Epoch 35/500,Train_Loss: 2.5413,Train_Accuracy: 0.6238,train_F1: 0.6238,train_AUC: 0.5138, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5333
Epoch 36/500,Train_Loss: 2.0358,Train_Accuracy: 0.6238,train_F1: 0.6238,train_AUC: 0.5792, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 37/500,Train_Loss: 2.2156,Train_Accuracy: 0.6436,train_F1: 0.6436,train_AUC: 0.4472, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 38/500,Train_Loss: 1.9096,Train_Accuracy: 0.6139,train_F1: 0.6139,train_AUC: 0.4972, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 39/500,Train_Loss: 2.3926,Train_Accuracy: 0.6238,train_F1: 0.6238,train_AUC: 0.4077, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5333
Epoch 40/500,Train_Loss: 1.8836,Train_Accuracy: 0.6436,train_F1: 0.6436,train_AUC: 0.4233, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5222
Epoch 41/500,Train_Loss: 2.2575,Train_Accuracy: 0.6634,train_F1: 0.6634,train_AUC: 0.3528, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5000
Epoch 42/500,Train_Loss: 1.8352,Train_Accuracy: 0.7228,train_F1: 0.7228,train_AUC: 0.4992, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5000
Epoch 43/500,Train_Loss: 1.7604,Train_Accuracy: 0.6535,train_F1: 0.6535,train_AUC: 0.5787, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5333
Epoch 44/500,Train_Loss: 2.2197,Train_Accuracy: 0.5941,train_F1: 0.5941,train_AUC: 0.4041, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5000
Epoch 45/500,Train_Loss: 1.9549,Train_Accuracy: 0.5446,train_F1: 0.5446,train_AUC: 0.3572, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.4778
Epoch 46/500,Train_Loss: 1.4891,Train_Accuracy: 0.7129,train_F1: 0.7129,train_AUC: 0.4392, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 47/500,Train_Loss: 1.5063,Train_Accuracy: 0.6832,train_F1: 0.6832,train_AUC: 0.6933, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5667
Epoch 48/500,Train_Loss: 1.3504,Train_Accuracy: 0.6733,train_F1: 0.6733,train_AUC: 0.5708, Val_Accuracy: 0.5714,Val_F1: 0.5714,Val_AUC: 0.5889
Epoch 49/500,Train_Loss: 1.1736,Train_Accuracy: 0.7228,train_F1: 0.7228,train_AUC: 0.6267, Val_Accuracy: 0.5714,Val_F1: 0.5714,Val_AUC: 0.6000
Epoch 50/500,Train_Loss: 1.2314,Train_Accuracy: 0.5842,train_F1: 0.5842,train_AUC: 0.6364, Val_Accuracy: 0.5714,Val_F1: 0.5714,Val_AUC: 0.6111
Epoch 51/500,Train_Loss: 1.6583,Train_Accuracy: 0.6436,train_F1: 0.6436,train_AUC: 0.5015, Val_Accuracy: 0.5714,Val_F1: 0.5714,Val_AUC: 0.6111
Epoch 52/500,Train_Loss: 1.0048,Train_Accuracy: 0.6832,train_F1: 0.6832,train_AUC: 0.6344, Val_Accuracy: 0.6667,Val_F1: 0.6667,Val_AUC: 0.6111
Epoch 53/500,Train_Loss: 0.9913,Train_Accuracy: 0.6931,train_F1: 0.6931,train_AUC: 0.6579, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5778
Epoch 54/500,Train_Loss: 1.3839,Train_Accuracy: 0.6634,train_F1: 0.6634,train_AUC: 0.5449, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
Epoch 55/500,Train_Loss: 1.1959,Train_Accuracy: 0.7030,train_F1: 0.7030,train_AUC: 0.5856, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.6333
Epoch 56/500,Train_Loss: 1.0799,Train_Accuracy: 0.6139,train_F1: 0.6139,train_AUC: 0.5821, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.6444
Epoch 57/500,Train_Loss: 1.2005,Train_Accuracy: 0.6733,train_F1: 0.6733,train_AUC: 0.5913, Val_Accuracy: 0.7143,Val_F1: 0.7143,Val_AUC: 0.5444
