Epoch 1/200,Train_Loss: 6.6719,Train_Accuracy: 0.3281,train_F1: 0.3281,train_AUC: 0.4687, Val_Accuracy: 0.1538,Val_F1: 0.1538,Val_AUC: 0.5429
Epoch 2/200,Train_Loss: 6.4685,Train_Accuracy: 0.3594,train_F1: 0.3594,train_AUC: 0.5447, Val_Accuracy: 0.1538,Val_F1: 0.1538,Val_AUC: 0.5429
Epoch 3/200,Train_Loss: 6.9712,Train_Accuracy: 0.3359,train_F1: 0.3359,train_AUC: 0.4472, Val_Accuracy: 0.1538,Val_F1: 0.1538,Val_AUC: 0.5429
Epoch 4/200,Train_Loss: 5.4087,Train_Accuracy: 0.4375,train_F1: 0.4375,train_AUC: 0.5268, Val_Accuracy: 0.1538,Val_F1: 0.1538,Val_AUC: 0.5429
Epoch 5/200,Train_Loss: 5.3326,Train_Accuracy: 0.3438,train_F1: 0.3438,train_AUC: 0.4969, Val_Accuracy: 0.1538,Val_F1: 0.1538,Val_AUC: 0.5429
Epoch 6/200,Train_Loss: 5.0853,Train_Accuracy: 0.3750,train_F1: 0.3750,train_AUC: 0.4870, Val_Accuracy: 0.1538,Val_F1: 0.1538,Val_AUC: 0.5429
Epoch 7/200,Train_Loss: 4.3847,Train_Accuracy: 0.3828,train_F1: 0.3828,train_AUC: 0.6014, Val_Accuracy: 0.1923,Val_F1: 0.1923,Val_AUC: 0.5429
Epoch 8/200,Train_Loss: 3.1392,Train_Accuracy: 0.5312,train_F1: 0.5312,train_AUC: 0.7118, Val_Accuracy: 0.1923,Val_F1: 0.1923,Val_AUC: 0.5429
Epoch 9/200,Train_Loss: 3.1431,Train_Accuracy: 0.4922,train_F1: 0.4922,train_AUC: 0.4975, Val_Accuracy: 0.2692,Val_F1: 0.2692,Val_AUC: 0.5429
Epoch 10/200,Train_Loss: 4.0866,Train_Accuracy: 0.4609,train_F1: 0.4609,train_AUC: 0.4017, Val_Accuracy: 0.4231,Val_F1: 0.4231,Val_AUC: 0.5333
Epoch 11/200,Train_Loss: 2.7951,Train_Accuracy: 0.5625,train_F1: 0.5625,train_AUC: 0.5115, Val_Accuracy: 0.5769,Val_F1: 0.5769,Val_AUC: 0.5524
Epoch 12/200,Train_Loss: 3.4362,Train_Accuracy: 0.5938,train_F1: 0.5938,train_AUC: 0.5410, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4381
Epoch 13/200,Train_Loss: 2.8399,Train_Accuracy: 0.6719,train_F1: 0.6719,train_AUC: 0.5804, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4381
Epoch 14/200,Train_Loss: 2.9804,Train_Accuracy: 0.6719,train_F1: 0.6719,train_AUC: 0.4027, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4286
Epoch 15/200,Train_Loss: 2.8157,Train_Accuracy: 0.6328,train_F1: 0.6328,train_AUC: 0.4326, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4476
