Epoch 1/200,Train_Loss: 1.4489,Train_Accuracy: 0.6484,train_F1: 0.6484,train_AUC: 0.3134, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4667
Epoch 2/200,Train_Loss: 1.0808,Train_Accuracy: 0.6406,train_F1: 0.6406,train_AUC: 0.4462, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4667
Epoch 3/200,Train_Loss: 1.2436,Train_Accuracy: 0.5781,train_F1: 0.5781,train_AUC: 0.3903, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4667
Epoch 4/200,Train_Loss: 1.1153,Train_Accuracy: 0.6406,train_F1: 0.6406,train_AUC: 0.4396, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4667
Epoch 5/200,Train_Loss: 0.9363,Train_Accuracy: 0.5938,train_F1: 0.5938,train_AUC: 0.5204, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4667
Epoch 6/200,Train_Loss: 0.9183,Train_Accuracy: 0.6250,train_F1: 0.6250,train_AUC: 0.4769, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4762
Epoch 7/200,Train_Loss: 0.9379,Train_Accuracy: 0.5703,train_F1: 0.5703,train_AUC: 0.4295, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4762
Epoch 8/200,Train_Loss: 0.8870,Train_Accuracy: 0.5547,train_F1: 0.5547,train_AUC: 0.4043, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4762
Epoch 9/200,Train_Loss: 0.7415,Train_Accuracy: 0.5859,train_F1: 0.5859,train_AUC: 0.5111, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4762
Epoch 10/200,Train_Loss: 0.7503,Train_Accuracy: 0.5781,train_F1: 0.5781,train_AUC: 0.4823, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4762
Epoch 11/200,Train_Loss: 0.6595,Train_Accuracy: 0.6719,train_F1: 0.6719,train_AUC: 0.4746, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4762
Epoch 12/200,Train_Loss: 0.7529,Train_Accuracy: 0.6172,train_F1: 0.6172,train_AUC: 0.4012, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4762
Epoch 13/200,Train_Loss: 0.6635,Train_Accuracy: 0.7500,train_F1: 0.7500,train_AUC: 0.4854, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4667
Epoch 14/200,Train_Loss: 0.6395,Train_Accuracy: 0.8047,train_F1: 0.8047,train_AUC: 0.4750, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4667
Epoch 15/200,Train_Loss: 0.6246,Train_Accuracy: 0.8203,train_F1: 0.8203,train_AUC: 0.4781, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4762
Epoch 16/200,Train_Loss: 0.5841,Train_Accuracy: 0.8203,train_F1: 0.8203,train_AUC: 0.5017, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.4857
Epoch 17/200,Train_Loss: 0.6137,Train_Accuracy: 0.8203,train_F1: 0.8203,train_AUC: 0.4742, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.5238
Epoch 18/200,Train_Loss: 0.5948,Train_Accuracy: 0.8281,train_F1: 0.8281,train_AUC: 0.4656, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.5714
Epoch 19/200,Train_Loss: 0.5443,Train_Accuracy: 0.8281,train_F1: 0.8281,train_AUC: 0.5472, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.6476
Epoch 20/200,Train_Loss: 0.5585,Train_Accuracy: 0.7734,train_F1: 0.7734,train_AUC: 0.4975, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.8095
Epoch 21/200,Train_Loss: 0.5198,Train_Accuracy: 0.8359,train_F1: 0.8359,train_AUC: 0.7247, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.8667
Epoch 22/200,Train_Loss: 0.5890,Train_Accuracy: 0.7656,train_F1: 0.7656,train_AUC: 0.5678, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.8762
Epoch 23/200,Train_Loss: 0.5169,Train_Accuracy: 0.8438,train_F1: 0.8438,train_AUC: 0.7025, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.8667
Epoch 24/200,Train_Loss: 0.5208,Train_Accuracy: 0.8359,train_F1: 0.8359,train_AUC: 0.6897, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.8571
Epoch 25/200,Train_Loss: 0.5090,Train_Accuracy: 0.8516,train_F1: 0.8516,train_AUC: 0.7014, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.7810
Epoch 26/200,Train_Loss: 0.4890,Train_Accuracy: 0.8594,train_F1: 0.8594,train_AUC: 0.7596, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.7143
Epoch 27/200,Train_Loss: 0.5178,Train_Accuracy: 0.7891,train_F1: 0.7891,train_AUC: 0.6878, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.6476
Epoch 28/200,Train_Loss: 0.5110,Train_Accuracy: 0.8281,train_F1: 0.8281,train_AUC: 0.5802, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.6000
Epoch 29/200,Train_Loss: 0.4949,Train_Accuracy: 0.8438,train_F1: 0.8438,train_AUC: 0.6303, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.6000
Epoch 30/200,Train_Loss: 0.4878,Train_Accuracy: 0.8281,train_F1: 0.8281,train_AUC: 0.6283, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.6286
Epoch 31/200,Train_Loss: 0.4662,Train_Accuracy: 0.8359,train_F1: 0.8359,train_AUC: 0.7534, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.6952
Epoch 32/200,Train_Loss: 0.4889,Train_Accuracy: 0.8281,train_F1: 0.8281,train_AUC: 0.6827, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.7905
Epoch 33/200,Train_Loss: 0.4507,Train_Accuracy: 0.8281,train_F1: 0.8281,train_AUC: 0.7872, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.9048
Epoch 34/200,Train_Loss: 0.5329,Train_Accuracy: 0.8281,train_F1: 0.8281,train_AUC: 0.5740, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.8952
Epoch 35/200,Train_Loss: 0.4777,Train_Accuracy: 0.8125,train_F1: 0.8125,train_AUC: 0.7693, Val_Accuracy: 0.8077,Val_F1: 0.8077,Val_AUC: 0.8286
Epoch 36/200,Train_Loss: 0.4905,Train_Accuracy: 0.8594,train_F1: 0.8594,train_AUC: 0.7266, Val_Accuracy: 0.8462,Val_F1: 0.8462,Val_AUC: 0.8095
