Epoch 1/300,Train_Loss: 2.3634,Train_Accuracy: 0.7969,train_F1: 0.7969,train_AUC: 0.3720, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4667
Epoch 2/300,Train_Loss: 1.5700,Train_Accuracy: 0.6719,train_F1: 0.6719,train_AUC: 0.4443, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4667
Epoch 3/300,Train_Loss: 2.4349,Train_Accuracy: 0.6641,train_F1: 0.6641,train_AUC: 0.2990, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4571
Epoch 4/300,Train_Loss: 1.7808,Train_Accuracy: 0.5938,train_F1: 0.5938,train_AUC: 0.4353, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4571
Epoch 5/300,Train_Loss: 1.6944,Train_Accuracy: 0.7109,train_F1: 0.7109,train_AUC: 0.4225, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4571
Epoch 6/300,Train_Loss: 1.6273,Train_Accuracy: 0.6484,train_F1: 0.6484,train_AUC: 0.4105, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4571
Epoch 7/300,Train_Loss: 1.4333,Train_Accuracy: 0.6953,train_F1: 0.6953,train_AUC: 0.4482, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4571
Epoch 8/300,Train_Loss: 1.6469,Train_Accuracy: 0.6641,train_F1: 0.6641,train_AUC: 0.3837, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4571
Epoch 9/300,Train_Loss: 2.0834,Train_Accuracy: 0.6719,train_F1: 0.6719,train_AUC: 0.2590, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4571
Epoch 10/300,Train_Loss: 1.5484,Train_Accuracy: 0.6797,train_F1: 0.6797,train_AUC: 0.3779, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4571
Epoch 11/300,Train_Loss: 1.3765,Train_Accuracy: 0.6953,train_F1: 0.6953,train_AUC: 0.4423, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4571
Epoch 12/300,Train_Loss: 1.5160,Train_Accuracy: 0.6562,train_F1: 0.6562,train_AUC: 0.3682, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4571
Epoch 13/300,Train_Loss: 1.0020,Train_Accuracy: 0.6406,train_F1: 0.6406,train_AUC: 0.5227, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4571
Epoch 14/300,Train_Loss: 1.2695,Train_Accuracy: 0.6016,train_F1: 0.6016,train_AUC: 0.3643, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4571
Epoch 15/300,Train_Loss: 1.2035,Train_Accuracy: 0.7109,train_F1: 0.7109,train_AUC: 0.4155, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4571
Epoch 16/300,Train_Loss: 1.1045,Train_Accuracy: 0.6875,train_F1: 0.6875,train_AUC: 0.4027, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4667
Epoch 17/300,Train_Loss: 1.1700,Train_Accuracy: 0.6953,train_F1: 0.6953,train_AUC: 0.3728, Val_Accuracy: 0.8077,Val_F1: 0.4468,Val_AUC: 0.4667
