Node,Initial Risk Probability,Best Risk Probability,Rescue Ratio
0,0.17296218872070312,0.1566791534423828,0.0
1,0.26192358136177063,0.24568623304367065,0.09447218477725983
2,0.20594942569732666,0.18941980600357056,0.09899534285068512
3,0.3896801769733429,0.38293904066085815,0.0
4,0.1615583300590515,0.15169638395309448,0.0
5,0.4732709228992462,0.2839522957801819,0.005593650043010712
6,0.2747576832771301,0.2588880658149719,0.0
7,0.42703378200531006,0.42186421155929565,0.0
8,0.4413047730922699,0.4364454448223114,0.0
9,0.05992280691862106,0.03430422767996788,0.0312848724424839
10,0.09005117416381836,0.09004111588001251,0.0
11,0.1003674790263176,0.10036240518093109,0.0
12,0.38089391589164734,0.37378498911857605,0.04294285923242569
13,0.09776170551776886,0.09775955229997635,0.0
14,0.6277849674224854,0.6277821660041809,0.0
15,0.07652214169502258,0.055263180285692215,0.03224504739046097
16,0.0798337310552597,0.07982701063156128,0.0
17,0.06425288319587708,0.06426874548196793,0.0
18,0.05600299313664436,0.055995095521211624,0.0
19,0.1315348595380783,0.10553906112909317,0.03505716100335121
20,0.06300778687000275,0.04145407676696777,0.031211355701088905
21,0.06049320101737976,0.060500819236040115,0.0
22,0.05987019091844559,0.059866029769182205,0.0
23,0.4921739399433136,0.4921645224094391,0.0
24,0.32416561245918274,0.14528129994869232,0.03607134893536568
25,0.24395495653152466,0.19229033589363098,0.06999456882476807
26,0.6373195648193359,0.63731849193573,0.0
27,0.1009453758597374,0.10093984007835388,0.0
28,0.3404648005962372,0.1931029111146927,0.06571440398693085
29,0.09655683487653732,0.030003322288393974,0.031160037964582443
30,0.38242030143737793,0.3824082016944885,0.0
31,0.5705010294914246,0.5704959034919739,0.0
32,0.3177412152290344,0.3176822066307068,0.0
33,0.6519713997840881,0.27223482728004456,0.03594760596752167
34,0.4360427260398865,0.4360421895980835,0.0
35,0.2629222869873047,0.24685847759246826,0.0
36,0.543464183807373,0.543464183807373,0.0
37,0.09182446449995041,0.09181507676839828,0.0
38,0.7561612725257874,0.3618179261684418,0.03471469134092331
39,0.3971530795097351,0.397140771150589,0.0
40,0.6680193543434143,0.6680190563201904,0.0
41,0.7119938731193542,0.7119937539100647,0.0
42,0.21779853105545044,0.2177964597940445,0.0
43,0.45294708013534546,0.4485471248626709,0.04044090583920479
44,0.15676121413707733,0.15677131712436676,0.0
45,0.6135485768318176,0.6135462522506714,0.0
46,0.6885590553283691,0.23605802655220032,0.035055309534072876
47,0.22620359063148499,0.22620147466659546,0.0
48,0.11770305037498474,0.11770186573266983,0.0
49,0.06730663031339645,0.014471668750047684,0.03041881136596203
50,0.5436629056930542,0.5436629056930542,0.0
51,0.5383957624435425,0.5383957624435425,0.0
52,0.4547344148159027,0.1422273814678192,0.03474441543221474
53,0.5240271687507629,0.2580256760120392,0.036010053008794785
54,0.16879837214946747,0.16879694163799286,0.0
55,0.6531614065170288,0.6531611084938049,0.0
56,0.23507139086723328,0.23507127165794373,0.0
57,0.5369071960449219,0.3956018388271332,0.03677140921354294
58,0.5463983416557312,0.5463978052139282,0.0
59,0.11806973814964294,0.0408257320523262,0.03103720024228096
60,0.22488844394683838,0.22487768530845642,0.0
61,0.38869336247444153,0.3886930048465729,0.0
62,0.5250138640403748,0.5250138640403748,0.0
63,0.6303642988204956,0.6303620338439941,0.0
64,0.5402778387069702,0.5402778387069702,0.0
65,0.13036499917507172,0.13036370277404785,0.0
66,0.6654654145240784,0.4069337546825409,0.06754307448863983
67,0.5805932879447937,0.5805928111076355,0.0
68,0.5386828184127808,0.5386828184127808,0.0
69,0.11734741181135178,0.11734616756439209,0.0
70,0.389680415391922,0.3829379379749298,0.042573679238557816
0,0.17296218872070312,0.15788263082504272,0.0
1,0.26192358136177063,0.24691922962665558,0.0
2,0.20594942569732666,0.19064830243587494,0.0
3,0.3896801769733429,0.3786272406578064,0.0
4,0.1615583300590515,0.14324139058589935,0.0
5,0.4732709228992462,0.0793197825551033,0.03710942342877388
6,0.2747576832771301,0.26006513833999634,0.0
7,0.42703378200531006,0.41800400614738464,0.0
8,0.4413047730922699,0.4324112832546234,0.0
9,0.05992280691862106,0.05992013216018677,0.0
10,0.09005117416381836,0.09004605561494827,0.0
11,0.1003674790263176,0.10036595165729523,0.0
12,0.38089391589164734,0.3694738447666168,0.0
13,0.09776170551776886,0.058971911668777466,0.03223617374897003
14,0.6277849674224854,0.6277845501899719,0.0
15,0.07652214169502258,0.07651745527982712,0.0
16,0.0798337310552597,0.07982897758483887,0.0
17,0.06425288319587708,0.03760896250605583,0.032678768038749695
18,0.05600299313664436,0.030123865231871605,0.03114274889230728
19,0.1315348595380783,0.11068366467952728,0.07060229778289795
20,0.06300778687000275,0.04133911430835724,0.03160181641578674
21,0.06049320101737976,0.042275335639715195,0.06455940008163452
22,0.05987019091844559,0.05986727401614189,0.0
23,0.4921739399433136,0.4921715557575226,0.0
24,0.32416561245918274,0.32416319847106934,0.0
25,0.24395495653152466,0.24395395815372467,0.0
26,0.6373195648193359,0.6373192071914673,0.0
27,0.1009453758597374,0.10094360262155533,0.0
28,0.3404648005962372,0.34046462178230286,0.0
29,0.09655683487653732,0.09655577689409256,0.0
30,0.38242030143737793,0.3824172616004944,0.0
31,0.5705010294914246,0.1356874257326126,0.0360366553068161
32,0.3177412152290344,0.12334220111370087,0.03656357154250145
33,0.6519713997840881,0.6519712209701538,0.0
34,0.4360427260398865,0.4360424876213074,0.0
35,0.2629222869873047,0.24794480204582214,0.0
36,0.543464183807373,0.543464183807373,0.0
37,0.09182446449995041,0.09181845933198929,0.0
38,0.7561612725257874,0.7561612725257874,0.0
39,0.3971530795097351,0.3971499800682068,0.0
40,0.6680193543434143,0.21168622374534607,0.034858424216508865
41,0.7119938731193542,0.7119938135147095,0.0
42,0.21779853105545044,0.21779823303222656,0.0
43,0.45294708013534546,0.44481319189071655,0.040920600295066833
44,0.15676121413707733,0.14831416308879852,0.0
45,0.6135485768318176,0.3690968155860901,0.03707164153456688
46,0.6885590553283691,0.6885588765144348,0.0
47,0.22620359063148499,0.2262033075094223,0.0
48,0.11770305037498474,0.11770260334014893,0.0
49,0.06730663031339645,0.0673031359910965,0.0
50,0.5436629056930542,0.5436629056930542,0.0
51,0.5383957624435425,0.4143906831741333,0.03679614141583443
52,0.4547344148159027,0.454734206199646,0.0
53,0.5240271687507629,0.2578071057796478,0.03611011803150177
54,0.16879837214946747,0.09935827553272247,0.06279647350311279
55,0.6531614065170288,0.6531612873077393,0.0
56,0.23507139086723328,0.2350713461637497,0.09811294078826904
57,0.5369071960449219,0.4740098714828491,0.018864909186959267
58,0.5463983416557312,0.5463981628417969,0.0
59,0.11806973814964294,0.11806927621364594,0.0
60,0.22488844394683838,0.1432485729455948,0.0687822550535202
61,0.38869336247444153,0.38869327306747437,0.0
62,0.5250138640403748,0.5250138640403748,0.0
63,0.6303642988204956,0.6303638815879822,0.0
64,0.5402778387069702,0.5402778387069702,0.0
65,0.13036499917507172,0.09799718856811523,0.06460009515285492
66,0.6654654145240784,0.6654652953147888,0.0
67,0.5805932879447937,0.5805931091308594,0.0
68,0.5386828184127808,0.3859097957611084,0.036752235144376755
69,0.11734741181135178,0.05025632306933403,0.09180330485105515
70,0.389680415391922,0.37862759828567505,0.0
0,0.17296218872070312,0.00023296142171602696,0.0
1,0.26192358136177063,0.0026317955926060677,0.0
2,0.20594942569732666,0.000648553716018796,0.1137247234582901
3,0.3896801769733429,0.03730490803718567,0.05025843530893326
4,0.1615583300590515,0.15484672784805298,0.0
5,0.4732709228992462,0.4814753830432892,0.0
6,0.2747576832771301,0.0036235980223864317,0.04938556253910065
7,0.42703378200531006,0.07165878266096115,0.0
8,0.4413047730922699,0.09182476252317429,0.04676122963428497
9,0.05992280691862106,0.033909570425748825,0.03245914354920387
10,0.09005117416381836,0.09000157564878464,0.0
11,0.1003674790263176,0.100334033370018,0.0
12,0.38089391589164734,0.030865896493196487,0.0
13,0.09776170551776886,0.058643683791160583,0.032883141189813614
14,0.6277849674224854,0.16745151579380035,0.03644116222858429
15,0.07652214169502258,0.07647334784269333,0.0
16,0.0798337310552597,0.06916336715221405,0.004127278923988342
17,0.06425288319587708,0.06455826014280319,0.0
18,0.05600299313664436,0.055946558713912964,0.0
19,0.1315348595380783,0.12972180545330048,0.0
20,0.06300778687000275,0.041077785193920135,0.0323684923350811
21,0.06049320101737976,0.060689471662044525,0.0
22,0.05987019091844559,0.05984067544341087,0.0
23,0.4921739399433136,0.49212902784347534,0.0
24,0.32416561245918274,0.14432968199253082,0.0367276705801487
25,0.24395495653152466,0.24393898248672485,0.0
26,0.6373195648193359,0.6373071670532227,0.0
27,0.1009453758597374,0.10090567916631699,0.0
28,0.3404648005962372,0.34045785665512085,0.0
29,0.09655683487653732,0.04865450784564018,0.06386873126029968
30,0.38242030143737793,0.16100025177001953,0.03721250221133232
31,0.5705010294914246,0.5704751014709473,0.0
32,0.3177412152290344,0.3174452483654022,0.0
33,0.6519713997840881,0.2714429497718811,0.0362064503133297
34,0.4360427260398865,0.27362027764320374,0.03629002720117569
35,0.2629222869873047,0.0026050242595374584,0.0
36,0.543464183807373,0.543464183807373,0.0
37,0.09182446449995041,0.09176403284072876,0.0
38,0.7561612725257874,0.7561608552932739,0.0
39,0.3971530795097351,0.39709651470184326,0.0
40,0.6680193543434143,0.6680139303207397,0.0
41,0.7119938731193542,0.7119908928871155,0.0
42,0.21779853105545044,0.11302723735570908,0.09979186952114105
43,0.45294708013534546,0.10982850939035416,0.04175971448421478
44,0.15676121413707733,0.15726488828659058,0.0
45,0.6135485768318176,0.6135246157646179,0.0
46,0.6885590553283691,0.23303288221359253,0.03572041541337967
47,0.22620359063148499,0.2261924147605896,0.0
48,0.11770305037498474,0.11769397556781769,0.0
49,0.06730663031339645,0.06727186590433121,0.0
50,0.5436629056930542,0.3855728805065155,0.03668256476521492
51,0.5383957624435425,0.5383957624435425,0.0
52,0.4547344148159027,0.4547269940376282,0.0
53,0.5240271687507629,0.5240168571472168,0.0
54,0.16879837214946747,0.1687900424003601,0.0
55,0.6531614065170288,0.6531581282615662,0.0
56,0.23507139086723328,0.23506952822208405,0.0
57,0.5369071960449219,0.39453718066215515,0.037077777087688446
58,0.5463983416557312,0.12637311220169067,0.03544367104768753
59,0.11806973814964294,0.11806152015924454,0.0
60,0.22488844394683838,0.22483909130096436,0.0
61,0.38869336247444153,0.14742328226566315,0.033267542719841
62,0.5250138640403748,0.17533311247825623,0.03618090972304344
63,0.6303642988204956,0.6303519606590271,0.0
64,0.5402778387069702,0.5402778387069702,0.0
65,0.13036499917507172,0.1303555965423584,0.0
66,0.6654654145240784,0.23903653025627136,0.03536098450422287
67,0.5805932879447937,0.5805871486663818,0.0
68,0.5386828184127808,0.5386828184127808,0.0
69,0.11734741181135178,0.11733809113502502,0.0
70,0.389680415391922,0.03730492666363716,0.0
